# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
SRR35809155_ctg370	cds	191053	191274	+	EIDGLC_00221	94.4	2.1e-25	0.973	0.835	0.634	UniRef:UniRef50_A1K8R4
SRR35809155_ctg370	cds	191287	191862	+	EIDGLC_00222	193.0	6.4e-61	0.995	0.884	0.579	UniRef:UniRef50_U2WTM2
SRR35809155_ctg370	cds	191859	192881	+	EIDGLC_00223	333.0	8.6e-112	1.0	0.971	0.550	UniRef:UniRef50_A0A519HH72
SRR35809155_ctg370	cds	192884	193054	+	EIDGLC_00224	-	-	-	-	-	-
SRR35809155_ctg370	cds	193051	193398	-	EIDGLC_00225	142.0	4.5e-43	1.0	0.858	0.557	UniRef:UniRef50_Q0C3Y7
SRR35809155_ctg370	tRNA	193556	193631	+	EIDGLC_00226	83.7	-	-	-	-	-
SRR35809155_ctg370	cds	194013	194915	+	EIDGLC_00227	-	-	-	-	-	-
SRR35809155_ctg370	cds	194921	195364	+	EIDGLC_00228	181.0	1.1e-57	1.0	0.980	0.653	UniRef:UniRef50_A0A1E4GYU8
SRR35809155_ctg370	cds	195361	196080	+	EIDGLC_00229	174.0	4.4e-52	1.033	1.008	0.543	UniRef:UniRef50_D9QH60
SRR35809155_ctg370	cds	196196	196948	+	EIDGLC_00230	314.0	2.5e-106	0.964	0.820	0.693	UniRef:UniRef50_A0A2X1BGT7
SRR35809155_ctg370	tRNA	197030	197106	+	EIDGLC_00231	76.2	-	-	-	-	-
SRR35809155_ctg370	cds	197821	199671	-	EIDGLC_00232	664.0	2.0e-233	0.942	0.924	0.598	UniRef:UniRef50_A0A2X1AQ44
SRR35809155_ctg370	cds	199756	200142	-	EIDGLC_00233	140.0	4.7e-42	1.047	0.978	0.560	UniRef:UniRef50_A0A0P0P016
SRR35809155_ctg370	cds	200246	200614	+	EIDGLC_00234	-	-	-	-	-	-
SRR35809155_ctg370	cds	200611	202509	-	EIDGLC_00235	875.0	1.2e-314	1.139	1.001	0.690	UniRef:UniRef50_Q2K1B0
SRR35809155_ctg370	cds	202545	203654	-	EIDGLC_00236	423.0	6.6e-146	1.070	1.013	0.590	UniRef:UniRef50_A0A0Q5UY94
SRR35809155_ctg370	cds	203673	204572	-	EIDGLC_00237	443.0	2.8e-156	0.990	0.974	0.784	UniRef:UniRef50_A0A4Y9RDN7
SRR35809155_ctg370	cds	204715	205029	+	EIDGLC_00238	128.0	4.6e-38	0.913	0.841	0.737	UniRef:UniRef50_A0A519HGD5
SRR35809155_ctg370	cds	205029	205391	+	EIDGLC_00239	172.0	4.1e-55	0.925	0.957	0.739	UniRef:UniRef50_I6YVN4
SRR35809155_ctg370	cds	205392	206999	-	EIDGLC_00240	625.0	3.3e-220	1.006	0.968	0.593	UniRef:UniRef50_A0A7M1SWU4
SRR35809155_ctg370	cds	207108	208457	+	EIDGLC_00241	728.0	1.6e-263	0.989	0.939	0.856	UniRef:UniRef50_A0A653Q5E4
SRR35809155_ctg370	cds	208444	208812	-	EIDGLC_00242	175.0	4.1e-56	0.984	0.930	0.683	UniRef:UniRef50_A0A7X5YMB0
SRR35809155_ctg370	cds	208960	210669	+	EIDGLC_00243	711.0	1.1e-251	1.0	0.843	0.619	UniRef:UniRef50_Q1GEI7
SRR35809155_ctg370	cds	210709	211560	-	EIDGLC_00244	390.0	5.0e-136	0.926	0.894	0.786	UniRef:UniRef50_A0A7Z8Y6N4
SRR35809155_ctg370	cds	211603	212520	-	EIDGLC_00245	-	-	-	-	-	-
SRR35809155_ctg370	tRNA	212667	212750	+	EIDGLC_00246	70.3	-	-	-	-	-
SRR35809155_ctg370	tRNA	212827	212900	+	EIDGLC_00247	68.4	-	-	-	-	-
SRR35809155_ctg370	cds	212953	214143	+	EIDGLC_00248	650.0	4.5e-235	0.995	0.995	0.820	UniRef:UniRef50_U5T8M8
SRR35809155_ctg370	cds	214239	214775	+	EIDGLC_00249	-	-	-	-	-	-
SRR35809155_ctg370	cds	214779	215873	-	EIDGLC_00250	324.0	4.7e-107	1.003	0.908	0.556	UniRef:UniRef50_A0A172Y5G1
SRR35809155_ctg370	cds	215932	216102	-	EIDGLC_00251	60.5	1.7e-12	0.964	0.806	0.648	UniRef:UniRef50_A0A0Q7EFY1
SRR35809155_ctg370	cds	216268	217407	+	EIDGLC_00252	470.0	2.5e-164	0.974	0.932	0.642	UniRef:UniRef50_D9QGT8
SRR35809155_ctg370	cds	217416	218324	+	EIDGLC_00253	520.0	2.2e-186	1.0	0.965	0.828	UniRef:UniRef50_A0A7W9E7Z6
SRR35809155_ctg370	cds	218490	219413	+	EIDGLC_00254	175.0	6.6e-51	0.873	0.890	0.545	UniRef:UniRef50_A0A1Z3U4Q9
SRR35809155_ctg370	cds	219512	220399	+	EIDGLC_00255	-	-	-	-	-	-
SRR35809155_ctg370	cds	220780	221085	+	EIDGLC_00256	140.0	9.2e-43	0.990	0.935	0.720	UniRef:UniRef50_B2UMU1
SRR35809155_ctg370	cds	221106	221867	+	EIDGLC_00257	285.0	1.5e-95	0.866	0.916	0.648	UniRef:UniRef50_Q8UE18
SRR35809155_ctg370	cds	221867	222547	+	EIDGLC_00258	405.0	1.4e-143	1.0	0.970	0.934	UniRef:UniRef50_Q2RQW1
SRR35809155_ctg370	cds	222547	222852	+	EIDGLC_00259	113.0	3.5e-32	0.921	0.823	0.613	UniRef:UniRef50_Q5NQ62
SRR35809155_ctg370	cds	222857	223690	+	EIDGLC_00260	283.0	2.1e-93	0.993	0.862	0.560	UniRef:UniRef50_Q89J87
SRR35809155_ctg370	cds	223694	223972	+	EIDGLC_00261	112.0	2.8e-32	0.957	0.946	0.659	UniRef:UniRef50_Q2GED5
SRR35809155_ctg370	cds	223976	224356	+	EIDGLC_00262	147.0	2.1e-44	1.0	0.803	0.635	UniRef:UniRef50_Q6N4T9
SRR35809155_ctg370	cds	224356	225108	+	EIDGLC_00263	239.0	1.8e-77	0.916	0.867	0.520	UniRef:UniRef50_A0A534IBE6
SRR35809155_ctg370	cds	225112	225555	+	EIDGLC_00264	157.0	2.7e-48	0.973	0.973	0.587	UniRef:UniRef50_A0A1G2IVN1
SRR35809155_ctg370	cds	225552	225749	+	EIDGLC_00265	66.2	1.5e-14	0.923	0.822	0.600	UniRef:UniRef50_A0A941PJQ6
SRR35809155_ctg370	cds	225760	226008	+	EIDGLC_00266	98.6	5.7e-27	0.927	0.938	0.632	UniRef:UniRef50_Q0BYC3
SRR35809155_ctg370	cds	226027	226395	+	EIDGLC_00267	149.0	1.8e-45	0.943	0.827	0.626	UniRef:UniRef50_Q5SHP8
SRR35809155_ctg370	cds	226398	226706	+	EIDGLC_00268	115.0	5.3e-33	0.980	0.840	0.560	UniRef:UniRef50_E8WZJ3
SRR35809155_ctg370	cds	226706	227266	+	EIDGLC_00269	229.0	1.8e-75	0.952	0.983	0.661	UniRef:UniRef50_A0A9E1ZZ63
SRR35809155_ctg370	cds	227286	227591	+	EIDGLC_00270	126.0	3.3e-37	0.990	0.885	0.670	UniRef:UniRef50_Q89J97
SRR35809155_ctg370	cds	227606	228004	+	EIDGLC_00271	162.0	1.1e-50	1.0	0.898	0.598	UniRef:UniRef50_Q6N4U7
SRR35809155_ctg370	cds	228006	228539	+	EIDGLC_00272	192.0	7.4e-61	1.147	1.0	0.522	UniRef:UniRef50_Q5FM76
SRR35809155_ctg370	cds	228543	228905	+	EIDGLC_00273	129.0	5.3e-38	0.967	0.879	0.638	UniRef:UniRef50_Q0BYD0
SRR35809155_ctg370	cds	228918	229538	+	EIDGLC_00274	161.0	4.3e-48	0.845	0.845	0.517	UniRef:UniRef50_Q9Z9J7
SRR35809155_ctg370	cds	229543	229740	+	EIDGLC_00275	-	-	-	-	-	-
SRR35809155_ctg370	cds	229958	230551	+	EIDGLC_00276	-	-	-	-	-	-
SRR35809155_ctg370	cds	230689	232044	+	EIDGLC_00277	595.0	4.1e-211	0.989	0.935	0.686	UniRef:UniRef50_Q89JA4
SRR35809155_ctg370	cds	232062	232634	+	EIDGLC_00278	228.0	9.0e-75	0.932	0.831	0.655	UniRef:UniRef50_Q9A8T2
SRR35809155_ctg370	cds	232694	233407	+	EIDGLC_00279	-	-	-	-	-	-
SRR35809155_ctg370	cds	233549	233917	+	EIDGLC_00280	152.0	1.0e-46	1.008	0.826	0.667	UniRef:UniRef50_Q9KP05
SRR35809155_ctg370	cds	233927	234316	+	EIDGLC_00281	152.0	1.4e-46	0.992	0.853	0.602	UniRef:UniRef50_Q2GH34
SRR35809155_ctg370	cds	234407	235426	+	EIDGLC_00282	467.0	1.1e-163	0.994	0.858	0.677	UniRef:UniRef50_Q925Z2
SRR35809155_ctg370	cds	235529	235948	+	EIDGLC_00283	172.0	2.0e-54	0.986	0.895	0.657	UniRef:UniRef50_B8IT36
SRR35809155_ctg370	cds	236148	238541	+	EIDGLC_00284	886.0	1.7e-313	1.001	0.883	0.581	UniRef:UniRef50_A0A2S2E2D1
SRR35809155_ctg370	cds	238619	239011	+	EIDGLC_00285	129.0	9.0e-38	0.915	0.869	0.546	UniRef:UniRef50_A0A1H0WDK9
SRR35809155_ctg370	cds	239102	239566	+	EIDGLC_00286	-	-	-	-	-	-
SRR35809155_ctg370	cds	239823	240236	+	EIDGLC_00287	-	-	-	-	-	-
SRR35809155_ctg370	cds	240282	241145	-	EIDGLC_00288	294.0	7.4e-98	1.017	1.0	0.562	UniRef:UniRef50_A0A2W4T312
SRR35809155_ctg370	cds	241135	242046	-	EIDGLC_00289	445.0	1.6e-156	1.003	0.886	0.757	UniRef:UniRef50_W0AJJ3
SRR35809155_ctg370	cds	242190	243452	+	EIDGLC_00290	680.0	1.6e-245	0.890	0.831	0.933	UniRef:UniRef50_A0A160DRX3
SRR35809155_ctg370	cds	243515	244900	+	EIDGLC_00291	441.0	7.1e-150	0.980	0.913	0.558	UniRef:UniRef50_A0A258BJ45
SRR35809155_ctg370	cds	244907	245320	-	EIDGLC_00292	197.0	2.5e-64	0.993	0.944	0.691	UniRef:UniRef50_A0A0Q7E4L8
SRR35809155_ctg370	cds	245325	245744	-	EIDGLC_00293	216.0	7.2e-72	0.993	0.939	0.681	UniRef:UniRef50_D9QGP0
SRR35809155_ctg370	cds	245817	247127	+	EIDGLC_00294	554.0	7.9e-196	0.959	0.950	0.677	UniRef:UniRef50_A0A238L2Y4
SRR35809155_ctg370	cds	247201	247647	+	EIDGLC_00295	-	-	-	-	-	-
SRR35809155_ctg370	cds	247644	248087	+	EIDGLC_00296	-	-	-	-	-	-
SRR35809155_ctg370	cds	248084	248527	+	EIDGLC_00297	145.0	1.7e-43	0.966	0.928	0.514	UniRef:UniRef50_A0A0N1BJJ6
SRR35809155_ctg370	cds	248562	249299	+	EIDGLC_00298	256.0	1.0e-83	0.963	0.846	0.542	UniRef:UniRef50_L0KGK2
SRR35809155_ctg370	cds	249299	250024	+	EIDGLC_00299	310.0	3.6e-105	0.988	0.821	0.664	UniRef:UniRef50_V4P5P7
SRR35809155_ctg370	cds	250102	250611	+	EIDGLC_00300	182.0	1.6e-57	0.964	0.911	0.681	UniRef:UniRef50_A0A172Y3C8
SRR35809155_ctg370	cds	250608	251633	-	EIDGLC_00301	578.0	1.3e-208	1.003	1.009	0.871	UniRef:UniRef50_UPI002FC83E9F
SRR35809155_ctg370	cds	251707	252924	-	EIDGLC_00302	490.0	1.7e-171	0.901	0.877	0.718	UniRef:UniRef50_D9QGP6
SRR35809155_ctg370	cds	253115	253498	+	EIDGLC_00303	162.0	8.2e-51	1.031	0.916	0.679	UniRef:UniRef50_D9QGP8
SRR35809155_ctg370	cds	253495	254529	+	EIDGLC_00304	616.0	4.0e-223	0.968	0.946	0.913	UniRef:UniRef50_B4R911
SRR35809155_ctg370	cds	254678	255352	+	EIDGLC_00305	298.0	2.3e-101	0.973	0.920	0.670	UniRef:UniRef50_A0A4P1K8H7
SRR35809155_ctg370	cds	255360	256121	+	EIDGLC_00306	376.0	2.9e-131	1.0	0.937	0.747	UniRef:UniRef50_Q9A6V6
SRR35809155_ctg370	cds	256201	256659	+	EIDGLC_00307	194.0	8.6e-63	1.0	0.956	0.697	UniRef:UniRef50_A0A0Q7S295
SRR35809155_ctg370	cds	256656	256982	+	EIDGLC_00308	103.0	3.5e-28	0.907	0.916	0.571	UniRef:UniRef50_A0A0Q5FGZ7
SRR35809155_ctg370	cds	257038	258570	+	EIDGLC_00309	631.0	1.5e-223	1.008	0.981	0.632	UniRef:UniRef50_Q57079
SRR35809155_ctg370	cds	258576	260009	-	EIDGLC_00310	-	-	-	-	-	-
SRR35809155_ctg370	cds	260268	260591	+	EIDGLC_00311	-	-	-	-	-	-
SRR35809155_ctg370	cds	261406	261891	+	EIDGLC_00312	-	-	-	-	-	-
SRR35809155_ctg370	cds	261898	262338	-	EIDGLC_00313	194.0	7.8e-63	0.938	0.965	0.715	UniRef:UniRef50_A0A7Z7PQT8
SRR35809155_ctg370	cds	262390	263052	+	EIDGLC_00314	233.0	1.3e-75	0.964	0.898	0.571	UniRef:UniRef50_A0A0Q6S0H3
SRR35809155_ctg370	cds	263067	263825	+	EIDGLC_00315	-	-	-	-	-	-
SRR35809155_ctg370	cds	263829	264584	-	EIDGLC_00316	315.0	1.9e-107	1.0	0.973	0.641	UniRef:UniRef50_A0A6I6MYZ6
SRR35809155_ctg370	cds	264625	265122	-	EIDGLC_00317	157.0	2.4e-47	1.012	0.848	0.605	UniRef:UniRef50_A0A2N3DDH8
SRR35809155_ctg370	cds	265192	265824	-	EIDGLC_00318	293.0	1.4e-99	0.995	0.867	0.737	UniRef:UniRef50_A0A3B9EHT4
SRR35809155_ctg370	cds	266031	267875	+	EIDGLC_00319	757.0	1.4e-269	0.979	0.929	0.612	UniRef:UniRef50_A0A4R2R671
SRR35809155_ctg370	cds	267933	268925	+	EIDGLC_00320	438.0	2.9e-153	1.0	0.948	0.709	UniRef:UniRef50_A0A0Q7SPD9
SRR35809155_ctg370	cds	268926	269654	-	EIDGLC_00321	229.0	1.5e-73	1.041	1.004	0.532	UniRef:UniRef50_A0A0Q7SHC8
SRR35809155_ctg370	cds	269847	270644	+	EIDGLC_00322	254.0	1.0e-82	1.034	0.929	0.533	UniRef:UniRef50_B0T763
SRR35809155_ctg370	cds	270720	271862	+	EIDGLC_00323	395.0	6.6e-134	0.945	0.812	0.582	UniRef:UniRef50_A0A0Q6U3V9
SRR35809155_ctg370	cds	271919	272395	-	EIDGLC_00324	143.0	1.2e-42	0.823	0.890	0.515	UniRef:UniRef50_A0A2Z3HVG6
SRR35809155_ctg370	cds	272461	273219	-	EIDGLC_00325	284.0	2.3e-94	0.988	0.830	0.598	UniRef:UniRef50_A0A222F2V6
SRR35809155_ctg370	cds	273275	274417	-	EIDGLC_00326	399.0	2.0e-136	0.971	0.937	0.602	UniRef:UniRef50_D9QGH8
SRR35809155_ctg370	cds	274546	275310	+	EIDGLC_00327	325.0	1.0e-110	1.035	0.874	0.643	UniRef:UniRef50_Q9A8Z4
SRR35809155_ctg370	cds	275307	276086	+	EIDGLC_00328	346.0	3.8e-119	0.919	0.850	0.668	UniRef:UniRef50_A0A172Y9C3
SRR35809155_ctg370	cds	276212	277357	+	EIDGLC_00329	482.0	6.3e-169	0.955	0.908	0.736	UniRef:UniRef50_A0A0Q7E4J2
SRR35809155_ctg370	cds	277354	280581	+	EIDGLC_00330	1588.0	0.0	1.023	0.988	0.782	UniRef:UniRef50_A0A2W6Y5Z9
SRR35809155_ctg370	cds	280585	281070	-	EIDGLC_00331	-	-	-	-	-	-
SRR35809155_ctg370	cds	281218	281526	+	EIDGLC_00332	-	-	-	-	-	-
SRR35809155_ctg370	cds	281526	283397	+	EIDGLC_00333	711.0	2.3e-250	1.002	0.886	0.630	UniRef:UniRef50_H8FSH6
SRR35809155_ctg370	tRNA	283459	283534	-	EIDGLC_00334	90.9	-	-	-	-	-
SRR35809155_ctg370	cds	283729	284250	-	EIDGLC_00335	-	-	-	-	-	-
SRR35809155_ctg370	cds	284512	285183	+	EIDGLC_00336	187.0	9.3e-58	0.924	0.844	0.505	UniRef:UniRef50_A0A1S6FIS6
SRR35809155_ctg370	cds	285180	286778	-	EIDGLC_00337	-	-	-	-	-	-
SRR35809155_ctg370	cds	286778	287425	-	EIDGLC_00338	-	-	-	-	-	-
SRR35809155_ctg370	cds	287422	289011	-	EIDGLC_00339	-	-	-	-	-	-
SRR35809155_ctg370	cds	289173	290021	+	EIDGLC_00340	-	-	-	-	-	-
SRR35809155_ctg370	cds	290118	290699	+	EIDGLC_00341	-	-	-	-	-	-
SRR35809155_ctg370	cds	290830	292479	+	EIDGLC_00342	673.0	2.2e-238	1.002	0.927	0.624	UniRef:UniRef50_A0A934PQQ5
SRR35809155_ctg370	cds	292500	293834	+	EIDGLC_00343	468.0	2.7e-161	1.036	0.985	0.561	UniRef:UniRef50_K9DM59
SRR35809155_ctg370	cds	293857	294558	+	EIDGLC_00344	293.0	4.5e-99	0.918	0.863	0.607	UniRef:UniRef50_E4TMP9
SRR35809155_ctg370	cds	294608	295606	+	EIDGLC_00345	509.0	7.2e-181	0.967	0.845	0.807	UniRef:UniRef50_K9DHT8
SRR35809155_ctg370	cds	295624	296517	+	EIDGLC_00346	341.0	8.3e-116	1.064	0.991	0.579	UniRef:UniRef50_D9QKS8
SRR35809155_ctg370	cds	296514	297680	+	EIDGLC_00347	557.0	1.2e-198	1.003	1.0	0.751	UniRef:UniRef50_A0A494WAU1
SRR35809155_ctg370	cds	297677	299797	+	EIDGLC_00348	890.0	0.0	1.038	0.997	0.628	UniRef:UniRef50_A0A0Q5V163
SRR35809155_ctg370	cds	299794	301629	+	EIDGLC_00349	548.0	6.7e-188	0.992	0.990	0.513	UniRef:UniRef50_A0A494W415
SRR35809155_ctg370	cds	301633	303267	-	EIDGLC_00350	692.0	6.6e-246	1.006	0.922	0.631	UniRef:UniRef50_A0A934PQQ5
SRR35809155_ctg370	cds	303524	304894	-	EIDGLC_00351	690.0	1.2e-248	0.980	0.943	0.814	UniRef:UniRef50_A0A6I6MQC5
SRR35809155_ctg370	cds	304891	306462	-	EIDGLC_00352	480.0	1.6e-162	0.998	0.838	0.533	UniRef:UniRef50_A0A2S8WC56
SRR35809155_ctg370	cds	306929	308284	+	EIDGLC_00353	506.0	3.8e-176	0.914	0.858	0.658	UniRef:UniRef50_A0A3S5E3G2
SRR35809155_ctg370	cds	308317	311391	+	EIDGLC_00354	1080.0	0.0	1.034	1.003	0.541	UniRef:UniRef50_V4NAZ0
SRR35809155_ctg370	cds	311444	312730	+	EIDGLC_00355	548.0	4.0e-193	0.932	0.856	0.662	UniRef:UniRef50_A0A0Q8EHF8
SRR35809155_ctg370	cds	312762	314261	-	EIDGLC_00356	638.0	2.1e-226	1.078	1.002	0.576	UniRef:UniRef50_V4N6D0
SRR35809155_ctg370	cds	314276	316237	-	EIDGLC_00357	787.0	1.9e-280	0.992	0.956	0.628	UniRef:UniRef50_A0A0Q8GJY9
SRR35809155_ctg370	cds	316303	319095	-	EIDGLC_00358	1300.0	0.0	1.006	0.926	0.701	UniRef:UniRef50_A0A845AG53
SRR35809155_ctg370	cds	319329	320759	-	EIDGLC_00359	668.0	1.1e-238	0.968	0.865	0.703	UniRef:UniRef50_A0A0Q4CUX9
SRR35809155_ctg370	cds	320865	321932	-	EIDGLC_00360	476.0	5.1e-167	0.969	0.894	0.698	UniRef:UniRef50_A0A2D8FS62
SRR35809155_ctg370	cds	322026	323372	+	EIDGLC_00361	385.0	3.5e-129	0.882	0.910	0.575	UniRef:UniRef50_A0A258HML2
SRR35809155_ctg370	cds	323295	324062	-	EIDGLC_00362	263.0	3.7e-86	0.976	0.806	0.550	UniRef:UniRef50_D0I906
SRR35809155_ctg370	cds	324072	324968	-	EIDGLC_00363	308.0	1.2e-102	0.970	0.858	0.581	UniRef:UniRef50_B7RMT8
SRR35809155_ctg370	cds	325146	327320	+	EIDGLC_00364	776.0	1.2e-273	0.925	0.869	0.582	UniRef:UniRef50_A0A0Q7SUD8
SRR35809155_ctg370	cds	327478	329046	+	EIDGLC_00365	580.0	1.4e-202	1.0	0.911	0.559	UniRef:UniRef50_A0A418NE69
SRR35809155_ctg370	cds	329048	329821	+	EIDGLC_00366	225.0	7.4e-72	0.856	0.853	0.509	UniRef:UniRef50_A0A0Q7U998
SRR35809155_ctg370	cds	329814	331064	+	EIDGLC_00367	595.0	4.4e-212	0.986	0.907	0.693	UniRef:UniRef50_A0A514C309
SRR35809155_ctg370	cds	331101	332420	+	EIDGLC_00368	523.0	6.3e-183	0.952	0.860	0.641	UniRef:UniRef50_A0A560HM69
SRR35809155_ctg370	cds	332417	334087	+	EIDGLC_00369	627.0	3.2e-220	0.995	0.949	0.582	UniRef:UniRef50_A0A1H6FUA5
SRR35809155_ctg370	cds	334254	335312	+	EIDGLC_00370	419.0	4.7e-145	0.986	0.953	0.657	UniRef:UniRef50_B0T744
SRR35809155_ctg370	cds	335567	338086	+	EIDGLC_00371	907.0	0.0	0.968	0.932	0.585	UniRef:UniRef50_W0ANL8
SRR35809155_ctg370	cds	338096	339427	+	EIDGLC_00372	-	-	-	-	-	-
SRR35809155_ctg370	cds	339623	342556	+	EIDGLC_00373	943.0	0.0	1.032	0.999	0.514	UniRef:UniRef50_A0A3T1CE32
SRR35809155_ctg370	cds	342615	344087	+	EIDGLC_00374	498.0	2.8e-171	0.963	0.887	0.532	UniRef:UniRef50_A0A1L3J9Q7
SRR35809155_ctg370	cds	344208	345530	+	EIDGLC_00375	462.0	1.2e-158	1.109	0.982	0.551	UniRef:UniRef50_T0GBX4
SRR35809155_ctg370	cds	345837	346220	-	EIDGLC_00376	141.0	2.8e-42	1.0	0.876	0.583	UniRef:UniRef50_A0A090FQ53
SRR35809155_ctg370	cds	346217	346561	-	EIDGLC_00377	177.0	5.6e-57	0.982	0.926	0.830	UniRef:UniRef50_A0A1I6PUT4
SRR35809155_ctg370	cds	346558	349788	-	EIDGLC_00378	1127.0	0.0	1.031	0.990	0.564	UniRef:UniRef50_A0A2U2BWU7
SRR35809155_ctg370	cds	349785	350819	-	EIDGLC_00379	-	-	-	-	-	-
SRR35809155_ctg370	cds	350989	352293	+	EIDGLC_00380	538.0	3.8e-189	0.965	0.888	0.604	UniRef:UniRef50_A0A258I2F4
SRR35809155_ctg370	cds	352290	352493	+	EIDGLC_00381	71.6	1.0e-16	1.0	0.985	0.597	UniRef:UniRef50_A0A2S5JFZ6
SRR35809155_ctg370	cds	352820	353608	-	EIDGLC_00382	308.0	2.1e-103	0.985	0.822	0.624	UniRef:UniRef50_A0A5P9H8G3
SRR35809155_ctg370	cds	353767	354234	+	EIDGLC_00383	153.0	2.5e-46	0.942	0.912	0.527	UniRef:UniRef50_A0A8K0VHJ0
SRR35809155_ctg370	cds	354271	355059	-	EIDGLC_00384	346.0	4.3e-119	0.893	0.867	0.791	UniRef:UniRef50_Q92YJ2
SRR35809155_ctg370	cds	355056	355238	-	EIDGLC_00385	-	-	-	-	-	-
SRR35809155_ctg370	cds	355451	356464	+	EIDGLC_00386	285.0	9.0e-93	0.869	0.835	0.536	UniRef:UniRef50_B2JMP8
SRR35809155_ctg370	cds	356595	357074	-	EIDGLC_00387	-	-	-	-	-	-
SRR35809155_ctg370	cds	357139	357957	-	EIDGLC_00388	386.0	4.0e-134	0.989	0.838	0.725	UniRef:UniRef50_J3A840
SRR35809155_ctg370	cds	358002	358394	-	EIDGLC_00389	158.0	3.8e-49	1.0	0.935	0.677	UniRef:UniRef50_A0A060I0J5
SRR35809155_ctg370	cds	358411	359064	-	EIDGLC_00390	249.0	6.0e-82	0.986	0.881	0.621	UniRef:UniRef50_W0A9S5
SRR35809155_ctg370	cds	359061	359522	-	EIDGLC_00391	193.0	5.2e-62	0.993	0.840	0.579	UniRef:UniRef50_W0A394
SRR35809155_ctg370	cds	359644	360528	+	EIDGLC_00392	329.0	1.7e-110	1.0	0.805	0.551	UniRef:UniRef50_A0A0D7F3J1
SRR35809155_ctg370	cds	360643	360741	+	EIDGLC_00393	-	-	-	-	-	-
SRR35809155_ctg370	tRNA	360761	360850	-	EIDGLC_00394	83.3	-	-	-	-	-
SRR35809155_ctg370	cds	360937	361878	-	EIDGLC_00395	370.0	9.2e-127	0.974	0.869	0.659	UniRef:UniRef50_F4QRA4
SRR35809155_ctg370	cds	361882	362526	-	EIDGLC_00396	309.0	9.4e-106	0.958	0.820	0.766	UniRef:UniRef50_A3UJG6
SRR35809155_ctg370	cds	362594	363526	-	EIDGLC_00397	341.0	8.0e-116	1.026	1.013	0.814	UniRef:UniRef50_A0A7W6NPN7
SRR35809155_ctg370	cds	363624	364496	-	EIDGLC_00398	413.0	2.3e-144	0.952	0.871	0.728	UniRef:UniRef50_Q63VZ7
SRR35809155_ctg370	cds	365242	367131	-	EIDGLC_00399	555.0	1.6e-189	1.0	0.926	0.506	UniRef:UniRef50_Q135Q1
SRR35809155_ctg370	cds	367276	367695	+	EIDGLC_00400	198.0	3.2e-64	0.986	0.801	0.730	UniRef:UniRef50_Q89MS3
SRR35809155_ctg370	cds	367702	369444	-	EIDGLC_00401	531.0	9.4e-182	0.959	0.911	0.567	UniRef:UniRef50_A0A091B0J2
SRR35809155_ctg370	cds	369437	369706	-	EIDGLC_00402	-	-	-	-	-	-
SRR35809155_ctg370	cds	369867	371930	-	EIDGLC_00403	922.0	0.0	1.001	0.987	0.654	UniRef:UniRef50_A0A7X5YL71
SRR35809155_ctg370	cds	372001	372600	-	EIDGLC_00404	219.0	9.4e-71	0.955	0.830	0.558	UniRef:UniRef50_A0A059FTS9
SRR35809155_ctg370	cds	372600	373979	-	EIDGLC_00405	488.0	2.8e-168	0.983	0.900	0.572	UniRef:UniRef50_A0A7X0AQB4
SRR35809155_ctg370	cds	374105	374566	+	EIDGLC_00406	200.0	6.0e-65	1.007	0.987	0.695	UniRef:UniRef50_A0A9E2HIQ5
SRR35809155_ctg370	cds	374563	375612	-	EIDGLC_00407	450.0	4.8e-157	0.966	0.892	0.668	UniRef:UniRef50_A0A1S6XQA6
SRR35809155_ctg370	cds	375693	376841	+	EIDGLC_00408	489.0	3.0e-171	1.092	1.0	0.604	UniRef:UniRef50_A0A519J136
SRR35809155_ctg370	cds	376842	377417	-	EIDGLC_00409	197.0	1.4e-62	0.974	0.865	0.543	UniRef:UniRef50_A0A2D2AZL3
SRR35809155_ctg370	cds	377422	377886	-	EIDGLC_00410	183.0	5.6e-58	0.987	0.869	0.612	UniRef:UniRef50_A0A925MZ58
SRR35809155_ctg370	cds	377991	378665	+	EIDGLC_00411	364.0	3.9e-127	1.0	0.882	0.897	UniRef:UniRef50_B0T8J6
SRR35809155_ctg370	cds	379057	379605	-	EIDGLC_00412	228.0	3.7e-75	0.978	0.913	0.697	UniRef:UniRef50_D9QGX8
SRR35809155_ctg370	cds	379736	381196	+	EIDGLC_00413	644.0	5.1e-229	1.004	0.905	0.680	UniRef:UniRef50_A0A8J4M788
SRR35809155_ctg370	cds	381217	381630	+	EIDGLC_00414	151.0	3.9e-46	0.956	0.942	0.611	UniRef:UniRef50_A0A0Q7SSR7
SRR35809155_ctg370	cds	381627	383036	+	EIDGLC_00415	541.0	2.8e-189	1.090	1.012	0.603	UniRef:UniRef50_A0A0Q7EAA8
SRR35809155_ctg370	cds	383033	383680	+	EIDGLC_00416	192.0	1.5e-60	0.865	0.964	0.591	UniRef:UniRef50_A0A961WLQ0
SRR35809155_ctg370	cds	383677	385239	+	EIDGLC_00417	609.0	2.0e-214	0.988	0.928	0.580	UniRef:UniRef50_A0A1V0DDC8
