# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
SRR35809155_ctg370	cds	190012	190488	+	EIDGLC_00219		DUF2948 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8E0NDM6
SRR35809155_ctg370	cds	190485	190949	+	EIDGLC_00220		UPF0262 protein Saro_0143	SO:0001217, UniRef:UniRef50_Q2GC31
SRR35809155_ctg370	cds	191053	191274	+	EIDGLC_00221		Translation initiation factor IF-1 1	SO:0001217, UniRef:UniRef50_A1K8R4
SRR35809155_ctg370	cds	191287	191862	+	EIDGLC_00222		dTTP/UTP pyrophosphatase	SO:0001217, UniRef:UniRef50_U2WTM2
SRR35809155_ctg370	cds	191859	192881	+	EIDGLC_00223		RNA-binding protein	SO:0001217, UniRef:UniRef50_A0A519HH72
SRR35809155_ctg370	cds	192884	193054	+	EIDGLC_00224		hypothetical protein	PFAM:PF03884.20
SRR35809155_ctg370	cds	193051	193398	-	EIDGLC_00225		DUF3088 domain-containing protein	SO:0001217, UniRef:UniRef50_Q0C3Y7
SRR35809155_ctg370	tRNA	193556	193631	+	EIDGLC_00226	trnF	tRNA-Phe(gaa)	SO:0000267
SRR35809155_ctg370	cds	194013	194915	+	EIDGLC_00227		hypothetical protein	
SRR35809155_ctg370	cds	194921	195364	+	EIDGLC_00228		Biopolymer transporter	SO:0001217, UniRef:UniRef50_A0A1E4GYU8
SRR35809155_ctg370	cds	195361	196080	+	EIDGLC_00229	tonB	Protein TonB	SO:0001217, UniRef:UniRef50_D9QH60
SRR35809155_ctg370	cds	196196	196948	+	EIDGLC_00230	yggG	Uncharacterized metalloprotease yggG	SO:0001217, UniRef:UniRef50_A0A2X1BGT7
SRR35809155_ctg370	tRNA	197030	197106	+	EIDGLC_00231	trnH	tRNA-His(gtg)	SO:0000262
SRR35809155_ctg370	cds	197821	199671	-	EIDGLC_00232	rssA	NTE family protein rssA	SO:0001217, UniRef:UniRef50_A0A2X1AQ44
SRR35809155_ctg370	cds	199756	200142	-	EIDGLC_00233		Lysophospholipase	SO:0001217, UniRef:UniRef50_A0A0P0P016
SRR35809155_ctg370	cds	200246	200614	+	EIDGLC_00234		hypothetical protein	PFAM:PF03992.22
SRR35809155_ctg370	cds	200611	202509	-	EIDGLC_00235		Methylcrotonoyl-CoA carboxylase biotinylated subunit protein	SO:0001217, UniRef:UniRef50_Q2K1B0
SRR35809155_ctg370	cds	202545	203654	-	EIDGLC_00236		3'-5' exonuclease	SO:0001217, UniRef:UniRef50_A0A0Q5UY94
SRR35809155_ctg370	cds	203673	204572	-	EIDGLC_00237		Enoyl-CoA hydratase/isomerase family protein	SO:0001217, UniRef:UniRef50_A0A4Y9RDN7
SRR35809155_ctg370	cds	204715	205029	+	EIDGLC_00238		Integrase	SO:0001217, UniRef:UniRef50_A0A519HGD5
SRR35809155_ctg370	cds	205029	205391	+	EIDGLC_00239		DUF2200 domain-containing protein	SO:0001217, UniRef:UniRef50_I6YVN4
SRR35809155_ctg370	cds	205392	206999	-	EIDGLC_00240		Methylcrotonoyl-CoA carboxylase	SO:0001217, UniRef:UniRef50_A0A7M1SWU4
SRR35809155_ctg370	cds	207108	208457	+	EIDGLC_00241		Multidrug-efflux transporter	SO:0001217, UniRef:UniRef50_A0A653Q5E4
SRR35809155_ctg370	cds	208444	208812	-	EIDGLC_00242		Bleomycin resistance protein	SO:0001217, UniRef:UniRef50_A0A7X5YMB0
SRR35809155_ctg370	cds	208960	210669	+	EIDGLC_00243		Methionine--tRNA ligase	SO:0001217, UniRef:UniRef50_Q1GEI7
SRR35809155_ctg370	cds	210709	211560	-	EIDGLC_00244	terC	TerC family protein	SO:0001217, UniRef:UniRef50_A0A7Z8Y6N4
SRR35809155_ctg370	cds	211603	212520	-	EIDGLC_00245		hypothetical protein	PFAM:PF08032.17
SRR35809155_ctg370	tRNA	212667	212750	+	EIDGLC_00246	trnY	tRNA-Tyr(gta)	SO:0000272
SRR35809155_ctg370	tRNA	212827	212900	+	EIDGLC_00247	trnG	tRNA-Gly(tcc)	SO:0000260
SRR35809155_ctg370	cds	212953	214143	+	EIDGLC_00248		Small ribosomal subunit protein uS10	SO:0001217, UniRef:UniRef50_U5T8M8
SRR35809155_ctg370	cds	214239	214775	+	EIDGLC_00249		hypothetical protein	
SRR35809155_ctg370	cds	214779	215873	-	EIDGLC_00250		L,D-TPase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172Y5G1
SRR35809155_ctg370	cds	215932	216102	-	EIDGLC_00251		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0Q7EFY1
SRR35809155_ctg370	cds	216268	217407	+	EIDGLC_00252		BioF2-like acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_D9QGT8
SRR35809155_ctg370	cds	217416	218324	+	EIDGLC_00253	jmjC	JmjC domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7W9E7Z6
SRR35809155_ctg370	cds	218490	219413	+	EIDGLC_00254		Putative auto-transporter adhesin head GIN domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Z3U4Q9
SRR35809155_ctg370	cds	219512	220399	+	EIDGLC_00255		hypothetical protein	PFAM:PF10988.14
SRR35809155_ctg370	cds	220780	221085	+	EIDGLC_00256		Small ribosomal subunit protein uS10	SO:0001217, UniRef:UniRef50_B2UMU1
SRR35809155_ctg370	cds	221106	221867	+	EIDGLC_00257		Large ribosomal subunit protein uL3	SO:0001217, UniRef:UniRef50_Q8UE18
SRR35809155_ctg370	cds	221867	222547	+	EIDGLC_00258		Large ribosomal subunit protein uL4	SO:0001217, UniRef:UniRef50_Q2RQW1
SRR35809155_ctg370	cds	222547	222852	+	EIDGLC_00259		Large ribosomal subunit protein uL23	SO:0001217, UniRef:UniRef50_Q5NQ62
SRR35809155_ctg370	cds	222857	223690	+	EIDGLC_00260		Large ribosomal subunit protein uL2	SO:0001217, UniRef:UniRef50_Q89J87
SRR35809155_ctg370	cds	223694	223972	+	EIDGLC_00261		Small ribosomal subunit protein uS19	SO:0001217, UniRef:UniRef50_Q2GED5
SRR35809155_ctg370	cds	223976	224356	+	EIDGLC_00262		Large ribosomal subunit protein uL22	SO:0001217, UniRef:UniRef50_Q6N4T9
SRR35809155_ctg370	cds	224356	225108	+	EIDGLC_00263		Small ribosomal subunit protein uS3	SO:0001217, UniRef:UniRef50_A0A534IBE6
SRR35809155_ctg370	cds	225112	225555	+	EIDGLC_00264		Large ribosomal subunit protein uL16	SO:0001217, UniRef:UniRef50_A0A1G2IVN1
SRR35809155_ctg370	cds	225552	225749	+	EIDGLC_00265		Large ribosomal subunit protein uL29	SO:0001217, UniRef:UniRef50_A0A941PJQ6
SRR35809155_ctg370	cds	225760	226008	+	EIDGLC_00266		Small ribosomal subunit protein uS17	SO:0001217, UniRef:UniRef50_Q0BYC3
SRR35809155_ctg370	cds	226027	226395	+	EIDGLC_00267		Large ribosomal subunit protein uL14	SO:0001217, UniRef:UniRef50_Q5SHP8
SRR35809155_ctg370	cds	226398	226706	+	EIDGLC_00268		Large ribosomal subunit protein uL24	SO:0001217, UniRef:UniRef50_E8WZJ3
SRR35809155_ctg370	cds	226706	227266	+	EIDGLC_00269		Large ribosomal subunit protein uL5	SO:0001217, UniRef:UniRef50_A0A9E1ZZ63
SRR35809155_ctg370	cds	227286	227591	+	EIDGLC_00270		Small ribosomal subunit protein uS14	SO:0001217, UniRef:UniRef50_Q89J97
SRR35809155_ctg370	cds	227606	228004	+	EIDGLC_00271		Small ribosomal subunit protein uS8	SO:0001217, UniRef:UniRef50_Q6N4U7
SRR35809155_ctg370	cds	228006	228539	+	EIDGLC_00272		Large ribosomal subunit protein uL6	SO:0001217, UniRef:UniRef50_Q5FM76
SRR35809155_ctg370	cds	228543	228905	+	EIDGLC_00273		Large ribosomal subunit protein uL18	SO:0001217, UniRef:UniRef50_Q0BYD0
SRR35809155_ctg370	cds	228918	229538	+	EIDGLC_00274		Small ribosomal subunit protein uS5	SO:0001217, UniRef:UniRef50_Q9Z9J7
SRR35809155_ctg370	cds	229543	229740	+	EIDGLC_00275		hypothetical protein	PFAM:PF00327.25
SRR35809155_ctg370	cds	229958	230551	+	EIDGLC_00276		hypothetical protein	PFAM:PF00828.25
SRR35809155_ctg370	cds	230689	232044	+	EIDGLC_00277	secY	Protein translocase subunit SecY	SO:0001217, UniRef:UniRef50_Q89JA4
SRR35809155_ctg370	cds	232062	232634	+	EIDGLC_00278		Adenylate kinase	SO:0001217, UniRef:UniRef50_Q9A8T2
SRR35809155_ctg370	cds	232694	233407	+	EIDGLC_00279		hypothetical protein	
SRR35809155_ctg370	cds	233549	233917	+	EIDGLC_00280		Small ribosomal subunit protein uS13	SO:0001217, UniRef:UniRef50_Q9KP05
SRR35809155_ctg370	cds	233927	234316	+	EIDGLC_00281		Small ribosomal subunit protein uS11	SO:0001217, UniRef:UniRef50_Q2GH34
SRR35809155_ctg370	cds	234407	235426	+	EIDGLC_00282		DNA-directed RNA polymerase subunit alpha	SO:0001217, UniRef:UniRef50_Q925Z2
SRR35809155_ctg370	cds	235529	235948	+	EIDGLC_00283		Large ribosomal subunit protein bL17	SO:0001217, UniRef:UniRef50_B8IT36
SRR35809155_ctg370	cds	236148	238541	+	EIDGLC_00284		Pesticin receptor	SO:0001217, UniRef:UniRef50_A0A2S2E2D1
SRR35809155_ctg370	cds	238619	239011	+	EIDGLC_00285		DUF4180 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1H0WDK9
SRR35809155_ctg370	cds	239102	239566	+	EIDGLC_00286		hypothetical protein	PFAM:PF13508.13, PFAM:PF13673.13
SRR35809155_ctg370	cds	239823	240236	+	EIDGLC_00287		hypothetical protein	
SRR35809155_ctg370	cds	240282	241145	-	EIDGLC_00288		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A2W4T312
SRR35809155_ctg370	cds	241135	242046	-	EIDGLC_00289		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_W0AJJ3
SRR35809155_ctg370	cds	242190	243452	+	EIDGLC_00290		Tetracycline resistance protein, class A	SO:0001217, UniRef:UniRef50_A0A160DRX3
SRR35809155_ctg370	cds	243515	244900	+	EIDGLC_00291		putative periplasmic serine endoprotease DegP-like	SO:0001217, UniRef:UniRef50_A0A258BJ45
SRR35809155_ctg370	cds	244907	245320	-	EIDGLC_00292		VOC domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q7E4L8
SRR35809155_ctg370	cds	245325	245744	-	EIDGLC_00293		Glyoxalase/bleomycin resistance protein/dioxygenase	SO:0001217, UniRef:UniRef50_D9QGP0
SRR35809155_ctg370	cds	245817	247127	+	EIDGLC_00294		Replication-associated recombination protein A	SO:0001217, UniRef:UniRef50_A0A238L2Y4
SRR35809155_ctg370	cds	247201	247647	+	EIDGLC_00295		hypothetical protein	
SRR35809155_ctg370	cds	247644	248087	+	EIDGLC_00296		hypothetical protein	
SRR35809155_ctg370	cds	248084	248527	+	EIDGLC_00297		Sugar transporter	SO:0001217, UniRef:UniRef50_A0A0N1BJJ6
SRR35809155_ctg370	cds	248562	249299	+	EIDGLC_00298		DUF72 domain-containing protein	SO:0001217, UniRef:UniRef50_L0KGK2
SRR35809155_ctg370	cds	249299	250024	+	EIDGLC_00299		Pseudouridine synthase RsuA/RluA-like domain-containing protein	SO:0001217, UniRef:UniRef50_V4P5P7
SRR35809155_ctg370	cds	250102	250611	+	EIDGLC_00300		DUF4136 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172Y3C8
SRR35809155_ctg370	cds	250608	251633	-	EIDGLC_00301		alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_UPI002FC83E9F
SRR35809155_ctg370	cds	251707	252924	-	EIDGLC_00302		SMODS and SLOG-associating 2TM effector domain-containing protein	SO:0001217, UniRef:UniRef50_D9QGP6
SRR35809155_ctg370	cds	253115	253498	+	EIDGLC_00303	fluC	Fluoride-specific ion channel FluC	SO:0001217, UniRef:UniRef50_D9QGP8
SRR35809155_ctg370	cds	253495	254529	+	EIDGLC_00304		Pseudouridine synthase	SO:0001217, UniRef:UniRef50_B4R911
SRR35809155_ctg370	cds	254678	255352	+	EIDGLC_00305		5'-nucleotidase	SO:0001217, UniRef:UniRef50_A0A4P1K8H7
SRR35809155_ctg370	cds	255360	256121	+	EIDGLC_00306		ATPase	SO:0001217, UniRef:UniRef50_Q9A6V6
SRR35809155_ctg370	cds	256201	256659	+	EIDGLC_00307		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A0Q7S295
SRR35809155_ctg370	cds	256656	256982	+	EIDGLC_00308		Winged helix DNA-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q5FGZ7
SRR35809155_ctg370	cds	257038	258570	+	EIDGLC_00309		Methylmalonyl-CoA decarboxylase subunit alpha	SO:0001217, UniRef:UniRef50_Q57079
SRR35809155_ctg370	cds	258576	260009	-	EIDGLC_00310		hypothetical protein	
SRR35809155_ctg370	cds	260268	260591	+	EIDGLC_00311		hypothetical protein	
SRR35809155_ctg370	cds	261406	261891	+	EIDGLC_00312		hypothetical protein	
SRR35809155_ctg370	cds	261898	262338	-	EIDGLC_00313		HTH marR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7Z7PQT8
SRR35809155_ctg370	cds	262390	263052	+	EIDGLC_00314		Glutathione S-transferase	SO:0001217, UniRef:UniRef50_A0A0Q6S0H3
SRR35809155_ctg370	cds	263067	263825	+	EIDGLC_00315		hypothetical protein	PFAM:PF00106.31, PFAM:PF13561.12
SRR35809155_ctg370	cds	263829	264584	-	EIDGLC_00316	rluF	Dual-specificity RNA pseudouridine synthase RluF	SO:0001217, UniRef:UniRef50_A0A6I6MYZ6
SRR35809155_ctg370	cds	264625	265122	-	EIDGLC_00317	glcG	GlcG protein	SO:0001217, UniRef:UniRef50_A0A2N3DDH8
SRR35809155_ctg370	cds	265192	265824	-	EIDGLC_00318		SAM-dependent methyltransferase	SO:0001217, UniRef:UniRef50_A0A3B9EHT4
SRR35809155_ctg370	cds	266031	267875	+	EIDGLC_00319		Phosphoenolpyruvate carboxykinase [GTP]	SO:0001217, UniRef:UniRef50_A0A4R2R671
SRR35809155_ctg370	cds	267933	268925	+	EIDGLC_00320		FAD dependent oxidoreductase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q7SPD9
SRR35809155_ctg370	cds	268926	269654	-	EIDGLC_00321	tonB	TonB C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q7SHC8
SRR35809155_ctg370	cds	269847	270644	+	EIDGLC_00322		Transglycosylase SLT domain-containing protein	SO:0001217, UniRef:UniRef50_B0T763
SRR35809155_ctg370	cds	270720	271862	+	EIDGLC_00323		DUF2336 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q6U3V9
SRR35809155_ctg370	cds	271919	272395	-	EIDGLC_00324		Hpt domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2Z3HVG6
SRR35809155_ctg370	cds	272461	273219	-	EIDGLC_00325		NAD kinase	SO:0001217, UniRef:UniRef50_A0A222F2V6
SRR35809155_ctg370	cds	273275	274417	-	EIDGLC_00326		DUF2336 domain-containing protein	SO:0001217, UniRef:UniRef50_D9QGH8
SRR35809155_ctg370	cds	274546	275310	+	EIDGLC_00327		Putative aldolase class 2 protein CC_1201	SO:0001217, UniRef:UniRef50_Q9A8Z4
SRR35809155_ctg370	cds	275307	276086	+	EIDGLC_00328		Copper resistance protein B	SO:0001217, UniRef:UniRef50_A0A172Y9C3
SRR35809155_ctg370	cds	276212	277357	+	EIDGLC_00329		Hemolysin secretion protein D	SO:0001217, UniRef:UniRef50_A0A0Q7E4J2
SRR35809155_ctg370	cds	277354	280581	+	EIDGLC_00330	acrB	Multidrug transporter AcrB	SO:0001217, UniRef:UniRef50_A0A2W6Y5Z9
SRR35809155_ctg370	cds	280585	281070	-	EIDGLC_00331		hypothetical protein	PFAM:PF00034.26
SRR35809155_ctg370	cds	281218	281526	+	EIDGLC_00332		hypothetical protein	PFAM:PF04023.20
SRR35809155_ctg370	cds	281526	283397	+	EIDGLC_00333		Ferrous iron transport protein B	SO:0001217, UniRef:UniRef50_H8FSH6
SRR35809155_ctg370	tRNA	283459	283534	-	EIDGLC_00334	trnT	tRNA-Thr(tgt)	SO:0000270
SRR35809155_ctg370	cds	283729	284250	-	EIDGLC_00335		hypothetical protein	
SRR35809155_ctg370	cds	284512	285183	+	EIDGLC_00336		Cyclic nucleotide-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1S6FIS6
SRR35809155_ctg370	cds	285180	286778	-	EIDGLC_00337		hypothetical protein	PFAM:PF20308.4
SRR35809155_ctg370	cds	286778	287425	-	EIDGLC_00338		hypothetical protein	
SRR35809155_ctg370	cds	287422	289011	-	EIDGLC_00339		hypothetical protein	PFAM:PF08937.16, PFAM:PF13676.11
SRR35809155_ctg370	cds	289173	290021	+	EIDGLC_00340		hypothetical protein	
SRR35809155_ctg370	cds	290118	290699	+	EIDGLC_00341		hypothetical protein	
SRR35809155_ctg370	cds	290830	292479	+	EIDGLC_00342		TldD/PmbA family protein	SO:0001217, UniRef:UniRef50_A0A934PQQ5
SRR35809155_ctg370	cds	292500	293834	+	EIDGLC_00343		TldD/PmbA family protein	SO:0001217, UniRef:UniRef50_K9DM59
SRR35809155_ctg370	cds	293857	294558	+	EIDGLC_00344		DUF4159 domain-containing protein	SO:0001217, UniRef:UniRef50_E4TMP9
SRR35809155_ctg370	cds	294608	295606	+	EIDGLC_00345		AAA+ ATPase domain-containing protein	SO:0001217, UniRef:UniRef50_K9DHT8
SRR35809155_ctg370	cds	295624	296517	+	EIDGLC_00346		DUF58 domain-containing protein	SO:0001217, UniRef:UniRef50_D9QKS8
SRR35809155_ctg370	cds	296514	297680	+	EIDGLC_00347		Aerotolerance regulator N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A494WAU1
SRR35809155_ctg370	cds	297677	299797	+	EIDGLC_00348		DUF4175 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q5V163
SRR35809155_ctg370	cds	299794	301629	+	EIDGLC_00349		Carboxypeptidase regulatory-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A494W415
SRR35809155_ctg370	cds	301633	303267	-	EIDGLC_00350		TldD/PmbA family protein	SO:0001217, UniRef:UniRef50_A0A934PQQ5
SRR35809155_ctg370	cds	303524	304894	-	EIDGLC_00351	dctD	C4-dicarboxylate transport transcriptional regulatory protein DctD	SO:0001217, UniRef:UniRef50_A0A6I6MQC5
SRR35809155_ctg370	cds	304891	306462	-	EIDGLC_00352		histidine kinase	SO:0001217, UniRef:UniRef50_A0A2S8WC56
SRR35809155_ctg370	cds	306929	308284	+	EIDGLC_00353		C4-dicarboxylate transport protein	SO:0001217, UniRef:UniRef50_A0A3S5E3G2
SRR35809155_ctg370	cds	308317	311391	+	EIDGLC_00354		TonB-denpendent receptor	SO:0001217, UniRef:UniRef50_V4NAZ0
SRR35809155_ctg370	cds	311444	312730	+	EIDGLC_00355		Alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_A0A0Q8EHF8
SRR35809155_ctg370	cds	312762	314261	-	EIDGLC_00356		Tryptophan halogenase	SO:0001217, UniRef:UniRef50_V4N6D0
SRR35809155_ctg370	cds	314276	316237	-	EIDGLC_00357		Beta-glucosidase	SO:0001217, UniRef:UniRef50_A0A0Q8GJY9
SRR35809155_ctg370	cds	316303	319095	-	EIDGLC_00358		TonB-dependent receptor	SO:0001217, UniRef:UniRef50_A0A845AG53
SRR35809155_ctg370	cds	319329	320759	-	EIDGLC_00359		Glycosyl hydrolase	SO:0001217, UniRef:UniRef50_A0A0Q4CUX9
SRR35809155_ctg370	cds	320865	321932	-	EIDGLC_00360	lacI	LacI family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2D8FS62
SRR35809155_ctg370	cds	322026	323372	+	EIDGLC_00361		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_A0A258HML2
SRR35809155_ctg370	cds	323295	324062	-	EIDGLC_00362		Dehydrogenase	SO:0001217, UniRef:UniRef50_D0I906
SRR35809155_ctg370	cds	324072	324968	-	EIDGLC_00363		Short-chain dehydrogenase/reductase SDR	SO:0001217, UniRef:UniRef50_B7RMT8
SRR35809155_ctg370	cds	325146	327320	+	EIDGLC_00364		TonB-dependent receptor	SO:0001217, UniRef:UniRef50_A0A0Q7SUD8
SRR35809155_ctg370	cds	327478	329046	+	EIDGLC_00365		Long-chain-fatty-acid--CoA ligase	SO:0001217, UniRef:UniRef50_A0A418NE69
SRR35809155_ctg370	cds	329048	329821	+	EIDGLC_00366	tetR	TetR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0Q7U998
SRR35809155_ctg370	cds	329814	331064	+	EIDGLC_00367		Beta-lactamase family protein	SO:0001217, UniRef:UniRef50_A0A514C309
SRR35809155_ctg370	cds	331101	332420	+	EIDGLC_00368		MFS family arabinose efflux permease	SO:0001217, UniRef:UniRef50_A0A560HM69
SRR35809155_ctg370	cds	332417	334087	+	EIDGLC_00369		Carboxylic ester hydrolase	SO:0001217, UniRef:UniRef50_A0A1H6FUA5
SRR35809155_ctg370	cds	334254	335312	+	EIDGLC_00370	lacI	Transcriptional regulator, LacI family	SO:0001217, UniRef:UniRef50_B0T744
SRR35809155_ctg370	cds	335567	338086	+	EIDGLC_00371		1,4-beta-D-glucan glucohydrolase	SO:0001217, UniRef:UniRef50_W0ANL8
SRR35809155_ctg370	cds	338096	339427	+	EIDGLC_00372		hypothetical protein	
SRR35809155_ctg370	cds	339623	342556	+	EIDGLC_00373		TonB-dependent receptor	SO:0001217, UniRef:UniRef50_A0A3T1CE32
SRR35809155_ctg370	cds	342615	344087	+	EIDGLC_00374		Tryptophan 7-halogenase	SO:0001217, UniRef:UniRef50_A0A1L3J9Q7
SRR35809155_ctg370	cds	344208	345530	+	EIDGLC_00375		Glucose transporter	SO:0001217, UniRef:UniRef50_T0GBX4
SRR35809155_ctg370	cds	345837	346220	-	EIDGLC_00376		DUF302 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A090FQ53
SRR35809155_ctg370	cds	346217	346561	-	EIDGLC_00377	arsR	Transcriptional regulator, ArsR family	SO:0001217, UniRef:UniRef50_A0A1I6PUT4
SRR35809155_ctg370	cds	346558	349788	-	EIDGLC_00378	acrB	Multidrug transporter AcrB	SO:0001217, UniRef:UniRef50_A0A2U2BWU7
SRR35809155_ctg370	cds	349785	350819	-	EIDGLC_00379		hypothetical protein	PFAM:PF13533.12, PFAM:PF16576.10
SRR35809155_ctg370	cds	350989	352293	+	EIDGLC_00380		Pyridine nucleotide-disulfide oxidoreductase	SO:0001217, UniRef:UniRef50_A0A258I2F4
SRR35809155_ctg370	cds	352290	352493	+	EIDGLC_00381		Inner membrane protein YgaP-like transmembrane domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2S5JFZ6
SRR35809155_ctg370	cds	352820	353608	-	EIDGLC_00382		Pyrethroid hydrolase	SO:0001217, UniRef:UniRef50_A0A5P9H8G3
SRR35809155_ctg370	cds	353767	354234	+	EIDGLC_00383	marR	MarR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A8K0VHJ0
SRR35809155_ctg370	cds	354271	355059	-	EIDGLC_00384		Short chain alcohol dehydrogenase-related dehydrogenase	SO:0001217, UniRef:UniRef50_Q92YJ2
SRR35809155_ctg370	cds	355056	355238	-	EIDGLC_00385		hypothetical protein	
SRR35809155_ctg370	cds	355451	356464	+	EIDGLC_00386	lysR	Transcriptional regulator, LysR family	SO:0001217, UniRef:UniRef50_B2JMP8
SRR35809155_ctg370	cds	356595	357074	-	EIDGLC_00387		hypothetical protein	PFAM:PF12680.13
SRR35809155_ctg370	cds	357139	357957	-	EIDGLC_00388		Short-chain alcohol dehydrogenase	SO:0001217, UniRef:UniRef50_J3A840
SRR35809155_ctg370	cds	358002	358394	-	EIDGLC_00389		Glycolate utilization protein	SO:0001217, UniRef:UniRef50_A0A060I0J5
SRR35809155_ctg370	cds	358411	359064	-	EIDGLC_00390		Short-chain dehydrogenase	SO:0001217, UniRef:UniRef50_W0A9S5
SRR35809155_ctg370	cds	359061	359522	-	EIDGLC_00391		VOC domain-containing protein	SO:0001217, UniRef:UniRef50_W0A394
SRR35809155_ctg370	cds	359644	360528	+	EIDGLC_00392		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0D7F3J1
SRR35809155_ctg370	cds	360643	360741	+	EIDGLC_00393		hypothetical protein	
SRR35809155_ctg370	tRNA	360761	360850	-	EIDGLC_00394	trnS	tRNA-Ser(cga)	SO:0000269
SRR35809155_ctg370	cds	360937	361878	-	EIDGLC_00395	nrtR	NrtR DNA-binding winged helix domain-containing protein	SO:0001217, UniRef:UniRef50_F4QRA4
SRR35809155_ctg370	cds	361882	362526	-	EIDGLC_00396		HD/PDEase domain-containing protein	SO:0001217, UniRef:UniRef50_A3UJG6
SRR35809155_ctg370	cds	362594	363526	-	EIDGLC_00397		Methyltransferase type 11	SO:0001217, UniRef:UniRef50_A0A7W6NPN7
SRR35809155_ctg370	cds	363624	364496	-	EIDGLC_00398		AAA+ ATPase domain-containing protein	SO:0001217, UniRef:UniRef50_Q63VZ7
SRR35809155_ctg370	cds	365242	367131	-	EIDGLC_00399		ABC transporter related	SO:0001217, UniRef:UniRef50_Q135Q1
SRR35809155_ctg370	cds	367276	367695	+	EIDGLC_00400		Nucleoside diphosphate kinase	SO:0001217, UniRef:UniRef50_Q89MS3
SRR35809155_ctg370	cds	367702	369444	-	EIDGLC_00401		STAS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A091B0J2
SRR35809155_ctg370	cds	369437	369706	-	EIDGLC_00402		hypothetical protein	PFAM:PF01381.28
SRR35809155_ctg370	cds	369867	371930	-	EIDGLC_00403		Putative endopeptidase	SO:0001217, UniRef:UniRef50_A0A7X5YL71
SRR35809155_ctg370	cds	372001	372600	-	EIDGLC_00404		Phosphoribosylglycinamide formyltransferase	SO:0001217, UniRef:UniRef50_A0A059FTS9
SRR35809155_ctg370	cds	372600	373979	-	EIDGLC_00405		Zn-dependent M28 family amino/carboxypeptidase	SO:0001217, UniRef:UniRef50_A0A7X0AQB4
SRR35809155_ctg370	cds	374105	374566	+	EIDGLC_00406		Secreted protein	SO:0001217, UniRef:UniRef50_A0A9E2HIQ5
SRR35809155_ctg370	cds	374563	375612	-	EIDGLC_00407		Phosphoribosylformylglycinamidine cyclo-ligase	SO:0001217, UniRef:UniRef50_A0A1S6XQA6
SRR35809155_ctg370	cds	375693	376841	+	EIDGLC_00408		Ribonuclease D	SO:0001217, UniRef:UniRef50_A0A519J136
