ID	taxid	taxid2	length	name	nuctype	Htaxid	Hname	Vfamily	Hgroup	hosttype	seq_ids	<i>S</i><sub>G</sub> to Lepyrophagus	<i>S</i><sub>G</sub> to Eremotheras	<i>S</i><sub>G</sub> to Ammolykos	order
NC_019455	483266	483266-1	37151	Haemophilus phage SuMu	dsDNA	738	Glaesserella parasuis	-	Pseudomonadota	Prokaryote	NC_019455	0.0018	0.0053	0.0	143
NC_070931	1897640	1897640-1	41655	Ochrobactrum phage POA1180	dsDNA	529	Brucella anthropi	-	Pseudomonadota	Prokaryote	NC_070931	0.0061	0.0100	0.0	144
NC_070820	1357710	1357710-1	35330	Pseudoalteromonas phage HS6	dsDNA	53246	Pseudoalteromonas	-	Pseudomonadota	Prokaryote	NC_070820	0.0	0.0147	0.0036	145
NC_021070	573175	573175-1	33277	Vibrio phage martha 12B12	dsDNA	29497	Vibrio splendidus	-	Pseudomonadota	Prokaryote	NC_021070	0.0	0.0126	0.0	146
NC_027382	1567022	1567022-1	37146	Shigella phage SfMu	dsDNA	623	Shigella flexneri	-	Pseudomonadota	Prokaryote	NC_027382	0.0	0.0107	0.0	147
NC_000929	2681603	2681603-1	36717	Escherichia phage Mu	dsDNA	543	Enterobacteriaceae	-	Pseudomonadota	Prokaryote	NC_000929	0.0	0.0111	0.0	148
NC_013594	665033	665033-1	37235	Escherichia phage D108	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_013594	0.0	0.0107	0.0	149
Eremotheras	-	-	39631	user_virus2	-	-	-	-	-	-	Eremotheras	0.0517	1.0000	0.0265	150
NC_009237	2883942	2883942-1	37446	Burkholderia phage phiE255	dsDNA	57975	Burkholderia thailandensis	-	Pseudomonadota	Prokaryote	NC_009237	0.0032	0.0765	0.0	151
NC_005882	2881392	2881392-1	36748	Burkholderia phage BcepMu	dsDNA	216591	Burkholderia cenocepacia J2315	-	Pseudomonadota	Prokaryote	NC_005882	0.0078	0.0736	0.0	152
NC_042082	2044561	2044561-1	96542	Stenotrophomonas phage vB_SmaS_DLP_5	dsDNA	40324	Stenotrophomonas maltophilia	-	Pseudomonadota	Prokaryote	NC_042082	0.0012	0.0089	0.0	153
NC_041877	1772332	1772332-1	93191	Pseudomonas phage SM1	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_041877	0.0038	0.0	0.0	154
NC_029107	1483485	1483485-1	41941	Ralstonia phage RS138	dsDNA	305	Ralstonia solanacearum	-	Pseudomonadota	Prokaryote	NC_029107	0.0158	0.0229	0.0170	155
NC_006548	151599	151599-1	38439	Pseudomonas phage B3	dsDNA	208964	Pseudomonas aeruginosa PAO1	-	Pseudomonadota	Prokaryote	NC_006548	0.0	0.0577	0.0	156
NC_028667	1743016	1743016-1	39593	Pseudomonas phage vB_PaeS_PM105	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_028667	0.0013	0.0568	0.0	157
NC_074748	2301640	2301640-1	39676	Pseudomonas phage Ps60	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_074748	0.0023	0.0516	0.0	158
NC_074750	2563592	2563592-1	39705	Pseudomonas phage vB_Pae_CF78a	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_074750	0.0023	0.0565	0.0	159
NC_042135	1225793	1225793-1	38232	Pseudomonas phage JBD67	dsDNA	286	Pseudomonas	-	Pseudomonadota	Prokaryote	NC_042135	0.0024	0.0560	0.0	160
NC_074749	2660689	2660689-1	39701	Pseudomonas phage vB_Pae-SS2019XII	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_074749	0.0012	0.0524	0.0	161
NC_027986	1225791	1225791-1	39014	Pseudomonas phage JD18	dsDNA	652611	Pseudomonas aeruginosa PA14	-	Pseudomonadota	Prokaryote	NC_027986	0.0	0.0520	0.0046	162
NC_074743	2301639	2301639-1	39020	Pseudomonas phage Ps59	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_074743	0.0043	0.0467	0.0	163
NC_074742	2301635	2301635-1	38255	Pseudomonas phage Fc22	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_074742	0.0	0.0474	0.0	164
NC_027992	1225792	1225792-1	39552	Pseudomonas phage JBD25	dsDNA	286	Pseudomonas	-	Pseudomonadota	Prokaryote	NC_027992	0.0	0.0487	0.0	165
NC_074746	2301636	2301636-1	38223	Pseudomonas phage H71	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_074746	0.0043	0.0466	0.0	166
NC_074745	2301637	2301637-1	38579	Pseudomonas phage H72	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_074745	0.0	0.0455	0.0	167
NC_074747	2580353	2580353-1	41303	Pseudomonas phage UMP151	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_074747	0.0	0.0479	0.0	168
NC_074744	2301634	2301634-1	38122	Pseudomonas phage Fc02	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_074744	0.0047	0.0492	0.0058	169
NC_011611	2914009	2914009-1	36885	Pseudomonas phage MP38	dsDNA	652611	Pseudomonas aeruginosa PA14	-	Pseudomonadota	Prokaryote	NC_011611	0.0022	0.0114	0.0094	170
NC_061439	1926503	1926503-1	37033	Pseudomonas phage vB_PaeS_PcyII-40_PfII40a	dsDNA	286	Pseudomonas	-	Pseudomonadota	Prokaryote	NC_061439	0.0033	0.0054	0.0041	171
NC_030918	1777054	1777054-1	36629	Pseudomonas phage JBD93	dsDNA	652611	Pseudomonas aeruginosa PA14	-	Pseudomonadota	Prokaryote	NC_030918	0.0022	0.0067	0.0038	172
NC_041851	2923005	2923005-1	37374	Pseudomonas phage F_HA0480sp/Pa1651	dsDNA	286	Pseudomonas	-	Pseudomonadota	Prokaryote	NC_041851	0.0043	0.0067	0.0040	173
NC_009818	2913978	2913978-1	36409	Pseudomonas phage MP22	dsDNA	208963	Pseudomonas aeruginosa UCBPP-PA14	-	Pseudomonadota	Prokaryote	NC_009818	0.0032	0.0081	0.0051	174
NC_020200	1223262	1223262-1	36429	Pseudomonas phage JBD88a	dsDNA	652611	Pseudomonas aeruginosa PA14	-	Pseudomonadota	Prokaryote	NC_020200	0.0045	0.0081	0.0051	175
NC_008717	2913973	2913973-1	36415	Pseudomonas phage DMS3	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_008717	0.0091	0.0077	0.0036	176
NC_026601	1548918	1548918-1	37238	Pseudomonas phage vB_PaeS_PAO1_Ab30	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_026601	0.0110	0.0089	0.0025	177
NC_020203	1223259	1223259-1	37095	Pseudomonas phage JBD24	dsDNA	652611	Pseudomonas aeruginosa PA14	-	Pseudomonadota	Prokaryote	NC_020203	0.0106	0.0088	0.0013	178
NC_030908	1777053	1777053-1	36938	Pseudomonas phage JBD69	dsDNA	652611	Pseudomonas aeruginosa PA14	-	Pseudomonadota	Prokaryote	NC_030908	0.0045	0.0080	0.0	179
NC_018274	1161903	1161903-1	36847	Pseudomonas phage MP42	dsDNA	652611	Pseudomonas aeruginosa PA14	-	Pseudomonadota	Prokaryote	NC_018274	0.0	0.0092	0.0	180
NC_020198	1223260	1223260-1	36947	Pseudomonas phage JBD30	dsDNA	652611	Pseudomonas aeruginosa PA14	-	Pseudomonadota	Prokaryote	NC_020198	0.0054	0.0092	0.0	181
NC_061436	2801525	2801525-1	37578	Pseudomonas phage AIIMS-Pa-B1	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_061436	0.0055	0.0129	0.0026	182
NC_061437	1928621	1928621-1	37496	Pseudomonas phage vB_PaeS_PAO1_HW12	dsDNA	286	Pseudomonas	-	Pseudomonadota	Prokaryote	NC_061437	0.0066	0.0087	0.0027	183
NC_061438	1542103	1542103-1	37414	Pseudomonas phage F_ET309sp/Pa1651	dsDNA	286	Pseudomonas	-	Pseudomonadota	Prokaryote	NC_061438	0.0033	0.0076	0.0025	184
JQ067085	1175655	1175655-1	36570	Pseudomonas phage PaMx73	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	JQ067085	0.0094	0.0123	0.0	185
NC_061433	2486665	2486665-1	37729	Pseudomonas phage Spike	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_061433	0.0122	0.0091	0.0012	186
NC_027298	2994047	2994047-1	36814	Pseudomonas phage LPB1	dsDNA	286	Pseudomonas	-	Pseudomonadota	Prokaryote	NC_027298	0.0033	0.0128	0.0	187
NC_027384	1536596	1536596-1	37359	Pseudomonas phage H70	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_027384	0.0046	0.0077	0.0024	188
NC_061435	1093672	1093672-1	37840	Pseudomonas phage JBD26	dsDNA	1236	-	-	-	Prokaryote	NC_061435	0.0078	0.0117	0.0	189
NC_005178	2907964	2907964-1	37611	Pseudomonas phage D3112	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_005178	0.0044	0.0104	0.0	190
NC_061434	2283027	2283027-1	37011	Pseudomonas phage YMC12/01/R960	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_061434	0.0093	0.0091	0.0	191
NC_024330	1481224	1481224-1	37380	Pseudomonas phage JD024	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_024330	0.0	0.0115	0.0	192
NC_020202	1223261	1223261-1	37740	Pseudomonas phage JBD5	dsDNA	652611	Pseudomonas aeruginosa PA14	-	Pseudomonadota	Prokaryote	NC_020202	0.0032	0.0091	0.0	193
NC_024782	1391190	1391190-1	36838	Pseudomonas phage MP48	dsDNA	652611	Pseudomonas aeruginosa PA14	-	Pseudomonadota	Prokaryote	NC_024782	0.0031	0.0092	0.0037	194
NC_011613	2914008	2914008-1	36632	Pseudomonas phage MP29	dsDNA	652611	Pseudomonas aeruginosa PA14	-	Pseudomonadota	Prokaryote	NC_011613	0.0060	0.0092	0.0	195
NC_061432	2283028	2283028-1	46148	Pseudomonas phage YMC12/01/R24	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_061432	0.0119	0.0194	0.0035	196
NC_023700	2920888	2920888-1	34553	Pseudomonas phage PA1/KOR/2010	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_023700	0.0065	0.0091	0.0	197
NC_048028	2250397	2250397-1	68389	Gordonia phage Ronaldo	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_048028	0.0022	0.0	0.0	198
NC_048027	2250392	2250392-1	67234	Gordonia phage Fryberger	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_048027	0.0022	0.0	0.0	199
NC_073468	2885983	2885983-1	186095	Microbacterium phage Pumpernickel	dsDNA	199592	Microbacterium paraoxydans	-	Actinomycetota	Prokaryote	NC_073468	0.0	0.0	0.0	200
NC_070764	2593335	2593335-1	121350	Gordonia phage Phendrix	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_070764	0.0	0.0	0.0	201
NC_048176	2562192	2562192-1	122563	Gordonia phage GodonK	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_048176	0.0	0.0	0.0	202
NC_070761	1647283	1647283-1	103424	Gordonia phage GMA2	dsDNA	410332	Gordonia malaquae	-	Actinomycetota	Prokaryote	NC_070761	0.0	0.0	0.0	203
NC_070762	2653271	2653271-1	115454	Gordonia phage Sixama	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_070762	0.0	0.0	0.0	204
NC_070763	2571247	2571247-1	114174	Gordonia phage Forza	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_070763	0.0	0.0	0.0	205
NC_048021	2283286	2283286-1	90490	Gordonia phage Daredevil	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_048021	0.0358	0.0263	0.0225	206
NC_070948	2590895	2590895-1	90669	Gordonia phage Mollymur	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_070948	0.0381	0.0272	0.0123	207
NC_031074	1887641	1887641-1	92580	Gordonia phage Bantam	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_031074	0.0155	0.0189	0.0106	208
NC_031230	1821566	1821566-1	98136	Gordonia phage Yvonnetastic	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_031230	0.0014	0.0	0.0069	209
NC_030917	1838074	1838074-1	93577	Gordonia phage OneUp	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_030917	0.0050	0.0050	0.0	210
NC_048169	2530116	2530116-1	91510	Gordonia phage BrutonGaster	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_048169	0.0099	0.0024	0.0024	211
NC_030696	1838078	1838078-1	93139	Gordonia phage Smoothie	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_030696	0.0034	0.0101	0.0094	212
NC_030936	1838061	1838061-1	93843	Gordonia phage Bachita	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_030936	0.0033	0.0029	0.0107	213
NC_031029	1887645	1887645-1	93686	Gordonia phage Cucurbita	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_031029	0.0033	0.0053	0.0107	214
NC_030901	1838065	1838065-1	92618	Gordonia phage ClubL	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_030901	0.0046	0.0	0.0114	215
NC_024138	1471542	1471542-1	65243	Mycobacterium phage MosMoris	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_024138	0.0118	0.0125	0.0170	216
NC_042032	1034139	1034139-1	65100	Mycobacterium phage Marvin	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042032	0.0096	0.0124	0.0118	217
NC_053512	2041344	2041344-1	70373	Mycobacterium phage Kumao	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_053512	0.0091	0.0	0.0076	218
NC_008206	373415	373415-1	78296	Mycobacterium phage Wildcat	dsDNA	85007	Mycobacteriales	Vilmaviridae	Actinomycetota	Prokaryote	NC_008206	0.0039	0.0036	0.0024	219
KP027195	1567467	1567467-1	78229	Mycobacterium phage Cosmo	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	KP027195	0.0038	0.0036	0.0029	220
NC_053516	2762283	2762283-1	82356	Mycobacterium phage Reindeer	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_053516	0.0116	0.0	0.0	221
NC_021299	1325953	1325953-1	80955	Mycobacterium phage PegLeg	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_021299	0.0046	0.0028	0.0	222
NC_041970	1088864	1088864-1	80228	Mycobacterium phage Bongo	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_041970	0.0046	0.0028	0.0040	223
NC_041971	1034115	1034115-1	83724	Mycobacterium phage Rey	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_041971	0.0061	0.0038	0.0	224
NC_053513	2762281	2762281-1	83412	Mycobacterium phage Aziz	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_053513	0.0096	0.0	0.0026	225
NC_053515	1927020	1927020-1	84303	Mycobacterium phage MrMagoo	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_053515	0.0071	0.0	0.0	226
NC_053514	2759459	2759459-1	83601	Mycobacterium phage Estes	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_053514	0.0071	0.0	0.0	227
NC_060133	2762280	2762280-1	76821	Gordonia phage Rabbitrun	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_060133	0.0	0.0	0.0	228
NC_060132	2591121	2591121-1	75943	Gordonia phage Trax	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_060132	0.0	0.0	0.0	229
NC_060131	2301693	2301693-1	75813	Gordonia phage Neville	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_060131	0.0035	0.0	0.0	230
NC_060134	2483673	2483673-1	76358	Gordonia phage Octobien14	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_060134	0.0	0.0	0.0	231
NC_060137	2653718	2653718-1	75606	Gordonia phage Syleon	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_060137	0.0	0.0	0.0	232
NC_060135	2767553	2767553-1	76058	Gordonia Phage Sephiroth	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_060135	0.0011	0.0	0.0	233
NC_060136	2885975	2885975-1	76731	Gordonia phage Kudefre	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_060136	0.0	0.0	0.0	234
NC_028778	1698714	1698714-1	75626	Mycobacterium phage Snenia	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_028778	0.0054	0.0	0.0	235
NC_053504	1701852	1701852-1	75586	Mycobacterium phage Lumos	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_053504	0.0054	0.0	0.0	236
NC_028843	1698711	1698711-1	75816	Mycobacterium phage Lolly9	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_028843	0.0050	0.0	0.0	237
NC_022052	1340826	1340826-1	76050	Mycobacterium phage Whirlwind	dsDNA	1762	-	Vilmaviridae	-	Prokaryote	NC_022052	0.0050	0.0	0.0	238
NC_053505	2015885	2015885-1	76075	Mycobacterium phage Krypton555	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_053505	0.0051	0.0	0.0	239
NC_055790	2517969	2517969-1	73210	Mycobacterium phage Silverleaf	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_055790	0.0047	0.0	0.0	240
NC_055827	2664225	2664225-1	68021	Mycobacterium phage DirkDirk	dsDNA	1772	Mycolicibacterium smegmatis	Vilmaviridae	Actinomycetota	Prokaryote	NC_055827	0.0058	0.0	0.0	241
NC_055918	2801895	2801895-1	72623	Mycobacterium phage OhShagHennessy	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_055918	0.0058	0.0	0.0	242
NC_042313	2920882	2920882-1	74914	Mycobacterium phage JoeDirt	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_042313	0.0058	0.0	0.0	243
NC_055786	2500799	2500799-1	71059	Mycobacterium phage CicholasNage	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_055786	0.0036	0.0	0.0	244
NC_014461	2919553	2919553-1	73453	Mycobacterium phage LeBron	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_014461	0.0068	0.0	0.0	245
JN600672	1131256	1131256-1	74155	Mycobacterium phage Fezzik	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	JN600672	0.0036	0.0	0.0	246
NC_053511	2599860	2599860-1	77566	Mycobacterium phage DyoEdafos	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_053511	0.0063	0.0	0.0	247
NC_053510	2283252	2283252-1	70183	Mycobacterium phage Bromden	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_053510	0.0063	0.0012	0.0	248
NC_028878	1718599	1718599-1	76271	Mycobacterium phage Archie	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_028878	0.0065	0.0030	0.0	249
NC_053509	2599882	2599882-1	77876	Mycobacterium phage Tourach	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_053509	0.0059	0.0	0.0	250
NC_053506	2769359	2769359-1	77086	Mycobacterium phage CELFI	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_053506	0.0051	0.0	0.0	251
NC_053508	2015819	2015819-1	76315	Mycobacterium phage GuuelaD	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_053508	0.0034	0.0	0.0	252
NC_023732	2922997	2922997-1	69279	Mycobacterium phage Rumpelstiltskin	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_023732	0.0034	0.0	0.0	253
NC_053507	2015844	2015844-1	77031	Mycobacterium phage Finemlucis	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_053507	0.0034	0.0	0.0	254
NC_031124	1873696	1873696-1	76012	Mycobacterium phage Gardann	dsDNA	1772	Mycolicibacterium smegmatis	Vilmaviridae	Actinomycetota	Prokaryote	NC_031124	0.0034	0.0	0.0	255
NC_022071	1340836	1340836-1	76129	Mycobacterium phage Crossroads	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_022071	0.0034	0.0	0.0	256
NC_015584	2920893	2920893-1	75960	Mycobacterium phage Faith1	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	NC_015584	0.0034	0.0	0.0	257
KC661276	1327778	1327778-1	76653	Mycobacterium phage Winky	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	KC661276	0.0034	0.0	0.0	258
KC691254	1327763	1327763-1	76652	Mycobacterium phage Breezona	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	Vilmaviridae	Actinomycetota	Prokaryote	KC691254	0.0034	0.0	0.0	259
NC_020489	1131316	1131316-1	40489	Rhodobacter phage RcapNL	dsDNA	1061	Rhodobacter capsulatus	-	Pseudomonadota	Prokaryote	NC_020489	0.0044	0.0134	0.0253	260
NC_027334	1503929	1503929-1	47800	Aurantimonas phage AmM-1	dsDNA	1503040	Aurantimonas sp. C5-1	-	Pseudomonadota	Prokaryote	NC_027334	0.0261	0.0248	0.0138	261
NC_025427	1498228	1498228-1	54506	Rhizobium phage vB_RleM_PPF1	dsDNA	384	Rhizobium leguminosarum	-	Pseudomonadota	Prokaryote	NC_025427	0.0	0.0146	0.0214	262
NC_021560	929833	929833-1	53102	Rhizobium phage RR1-A	dsDNA	358	Agrobacterium tumefaciens	-	Pseudomonadota	Prokaryote	NC_021560	0.0391	0.0149	0.0139	263
NC_010355	467481	467481-1	62337	Azospirillum phage Cd	dsDNA	192	Azospirillum brasilense	-	Pseudomonadota	Prokaryote	NC_010355	0.0105	0.0013	0.0069	264
NC_041868	1647282	1647282-1	38261	Paracoccus phage Shpa	dsDNA	288426	Paracoccus marinus	-	Pseudomonadota	Prokaryote	NC_041868	0.0083	0.0056	0.0161	265
NC_047861	2029657	2029657-1	94005	Bordetella phage vB_BbrM_PHB04	dsDNA	518	Bordetella bronchiseptica	-	Pseudomonadota	Prokaryote	NC_047861	0.0428	0.0352	0.0235	266
Ammolykos	-	-	42249	user_virus3	-	-	-	-	-	-	Ammolykos	0.0083	0.0265	1.0000	267
NC_047756	1675600	1675600-1	80297	Caulobacter phage Sansa	dsDNA	155892	Caulobacter vibrioides	-	Pseudomonadota	Prokaryote	NC_047756	0.0445	0.0125	0.0244	268
NC_073672	2860997	2860997-1	63654	Pseudomonas phage PA8	dsDNA	208964	Pseudomonas aeruginosa PAO1	-	Pseudomonadota	Prokaryote	NC_073672	0.0790	0.0111	0.0097	269
NC_042342	2928683	2928683-1	65270	Pseudomonas phage H66	dsDNA	208964	Pseudomonas aeruginosa PAO1	-	Pseudomonadota	Prokaryote	NC_042342	0.0366	0.0082	0.0345	270
NC_073675	1327940	1327940-1	64746	Pseudomonas phage LKA5	dsDNA	208964	Pseudomonas aeruginosa PAO1	-	Pseudomonadota	Prokaryote	NC_073675	0.0483	0.0077	0.0090	271
NC_073676	2719194	2719194-1	64021	Pseudomonas phage Epa33	dsDNA	306	Pseudomonas sp.	-	Pseudomonadota	Prokaryote	NC_073676	0.0160	0.0	0.0283	272
NC_073673	2034343	2034343-1	62874	Pseudomonas phage vB_PaeP_E220	dsDNA	286	Pseudomonas	-	Pseudomonadota	Prokaryote	NC_073673	0.0166	0.0180	0.0463	273
NC_073674	1921524	1921524-1	64149	Pseudomonas phage phiC725A	dsDNA	286	Pseudomonas	-	Pseudomonadota	Prokaryote	NC_073674	0.0122	0.0135	0.0254	274
NC_006552	2679904	2679904-1	65195	Pseudomonas phage F116	dsDNA	287	Pseudomonas aeruginosa	-	Pseudomonadota	Prokaryote	NC_006552	0.0195	0.0027	0.0216	275
NC_016989	1154689	1154689-1	30578	Haloarcula hispanica icosahedral virus 2	dsDNA	51589	Haloarcula hispanica	Sphaerolipoviridae	Euryarchaeota	Prokaryote	NC_016989	0.0265	0.0239	0.0065	276
NC_030848	1735722	1735722-1	31314	Haloarcula californiae icosahedral virus 1	dsDNA	244363	Haloarcula californiae	Sphaerolipoviridae	Euryarchaeota	Prokaryote	NC_030848	0.0482	0.0168	0.0254	277
NC_007217	326574	326574-1	30889	Haloarcula hispanica virus SH1	dsDNA	51589	Haloarcula hispanica	Sphaerolipoviridae	Euryarchaeota	Prokaryote	NC_007217	0.0373	0.0258	0.0288	278
NC_020998	1282967	1282967-1	28072	Haloarcula hispanica virus PH1	dsDNA	634497	Haloarcula hispanica ATCC 33960	Sphaerolipoviridae	Euryarchaeota	Prokaryote	NC_020998	0.0182	0.0252	0.0110	279
NC_028692	1698361	1698361-1	15524	Arthrobacter phage Decurro	dsDNA	1771959	Arthrobacter sp. ATCC 21022	-	Actinomycetota	Prokaryote	NC_028692	0.0025	0.0	0.0	280
NC_070767	2419947	2419947-1	14927	Arthrobacter phage Atraxa	dsDNA	43666	Paeniglutamicibacter sulfureus	-	Actinomycetota	Prokaryote	NC_070767	0.0	0.0	0.0	281
NC_070766	2419945	2419945-1	15840	Arthrobacter phage Adaia	dsDNA	43666	Paeniglutamicibacter sulfureus	-	Actinomycetota	Prokaryote	NC_070766	0.0	0.0	0.0	282
NC_016651	1109717	1109717-1	14270	Rhodococcus phage RRH1	dsDNA	1829	Rhodococcus rhodochrous	-	Actinomycetota	Prokaryote	NC_016651	0.0123	0.0076	0.0	283
NC_070997	3070616	3070616-1	16658	Gordonia phage EricDab	dsDNA	36822	Gordonia rubripertincta	-	Actinomycetota	Prokaryote	NC_070997	0.0134	0.0137	0.0104	284
