# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	121199	122041	+	HNGIBB_00128		LD-carboxypeptidase	SO:0001217, UniRef:UniRef50_W0AHB7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	122091	122738	+	HNGIBB_00129		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	122735	123508	-	HNGIBB_00130		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	123505	124350	-	HNGIBB_00131		Nucleoside triphosphate pyrophosphohydrolase	SO:0001217, UniRef:UniRef50_A0A9E3ZV04
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	124394	125212	-	HNGIBB_00132		Metallo-beta-lactamase domain-containing protein	SO:0001217, UniRef:UniRef50_B4RAW2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	125209	126000	-	HNGIBB_00133	luxR	LuxR family transcriptional regulator	SO:0001217, UniRef:UniRef50_V4NR50
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	125997	126992	-	HNGIBB_00134		DNA polymerase III subunit delta	SO:0001217, UniRef:UniRef50_A0A1B1AD60
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	127001	128191	-	HNGIBB_00135		serine-type D-Ala-D-Ala carboxypeptidase	SO:0001217, UniRef:UniRef50_A0A6I6MJ27
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	128278	129483	-	HNGIBB_00136	rlpA	Endolytic peptidoglycan transglycosylase RlpA	SO:0001217, UniRef:UniRef50_A0A954B3P1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	129639	129728	+	HNGIBB_00137	trnS	tRNA-Ser(tga)	SO:0000269
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	129746	130693	+	HNGIBB_00138		hypothetical protein	PFAM:PF08241.18, PFAM:PF13489.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	130690	131334	-	HNGIBB_00139		Succinyl-CoA:3-ketoacid coenzyme A transferase subunit B	SO:0001217, UniRef:UniRef50_P0C7I8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	131334	132041	-	HNGIBB_00140		3-oxoacid CoA-transferase subunit A	SO:0001217, UniRef:UniRef50_A0A1X6YD55
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	132454	133560	-	HNGIBB_00141		Alpha-methylacyl-CoA racemase	SO:0001217, UniRef:UniRef50_A0A7S6N6S2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	133659	134927	+	HNGIBB_00142		Response regulatory domain-containing protein	SO:0001217, UniRef:UniRef50_A0A953C2N2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	134932	138423	-	HNGIBB_00143		Transcription-repair-coupling factor	SO:0001217, UniRef:UniRef50_A0A679KGF0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	138423	138689	-	HNGIBB_00144	sdhE	FAD assembly factor SdhE	SO:0001217, UniRef:UniRef50_A0A059DTP0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	138782	140884	+	HNGIBB_00145	recG	ATP-dependent DNA helicase RecG	SO:0001217, UniRef:UniRef50_Q0APK8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	140929	141723	+	HNGIBB_00146		hypothetical protein	PFAM:PF00535.33
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	141800	143053	+	HNGIBB_00147	ufaA1	Tuberculostearic acid methyltransferase UfaA1	SO:0001217, UniRef:UniRef50_A0A2Z4UI56
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	143107	143967	+	HNGIBB_00148		Sulfurtransferase	SO:0001217, UniRef:UniRef50_A0A2E7EZW3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	144004	144098	+	HNGIBB_00149	trnR	(pseudo) tRNA-Arg(tct)	SO:0001036
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	144126	144202	+	HNGIBB_00150	trnR	tRNA-Arg(tct)	SO:0001036
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	145223	145705	+	HNGIBB_00151		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	145690	147003	+	HNGIBB_00152		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	147020	148375	+	HNGIBB_00153		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	148514	148720	+	HNGIBB_00154		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	148921	149673	-	HNGIBB_00155		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	150134	151105	+	HNGIBB_00156		DUF4268 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0S3TXJ1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	151122	151406	-	HNGIBB_00157		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	151545	151679	+	HNGIBB_00158		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	151871	152278	-	HNGIBB_00159		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	152275	152664	-	HNGIBB_00160		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	152661	152873	-	HNGIBB_00161		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	152870	153487	-	HNGIBB_00162		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	153472	153927	-	HNGIBB_00163		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	154318	157029	-	HNGIBB_00164		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	157026	157232	-	HNGIBB_00165		hypothetical protein	PFAM:PF12728.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	157445	158671	-	HNGIBB_00166		Tyr recombinase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1L3ZTL2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	158884	159189	-	HNGIBB_00167		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	159285	159554	-	HNGIBB_00168		hypothetical protein	PFAM:PF00216.26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	159704	162103	-	HNGIBB_00169		Lon protease	SO:0001217, UniRef:UniRef50_A0A238JUR7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	162355	163890	-	HNGIBB_00170		hypothetical protein	PFAM:PF00144.29, PFAM:PF07719.23, PFAM:PF13428.12, PFAM:PF13432.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	163944	165212	-	HNGIBB_00171	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	SO:0001217, UniRef:UniRef50_Q1QVW2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	165504	166292	-	HNGIBB_00172		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	166399	167301	-	HNGIBB_00173		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	167427	168068	-	HNGIBB_00174		ATP-dependent Clp protease proteolytic subunit	SO:0001217, UniRef:UniRef50_A0A077AVA4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	168179	169561	-	HNGIBB_00175		Trigger factor	SO:0001217, UniRef:UniRef50_A0A328BQ87
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	169822	169906	-	HNGIBB_00176	trnL	tRNA-Leu(tag)	SO:0000264
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	169962	170645	-	HNGIBB_00177		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	170718	172196	-	HNGIBB_00178		Bifunctional NAD(P)H-hydrate repair enzyme	SO:0001217, UniRef:UniRef50_A0A6I6MP06
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	172193	172765	-	HNGIBB_00179		hypothetical protein	PFAM:PF00300.27
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	172949	173287	+	HNGIBB_00180		Nitrogen regulatory protein P-II	SO:0001217, UniRef:UniRef50_A0A2D4VJR3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	173384	174787	+	HNGIBB_00181		Glutamine synthetase	SO:0001217, UniRef:UniRef50_P05457
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	174861	175241	-	HNGIBB_00182		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	175357	175836	-	HNGIBB_00183		hypothetical protein	PFAM:PF13505.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	176076	178115	+	HNGIBB_00184		DNA topoisomerase 4 subunit B	SO:0001217, UniRef:UniRef50_A0A0G9MQP2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	178119	178325	-	HNGIBB_00185		hypothetical protein	PFAM:PF00313.28
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	178322	178753	-	HNGIBB_00186		hypothetical protein	PFAM:PF02469.27
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	178811	179005	-	HNGIBB_00187		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	179002	179211	-	HNGIBB_00188		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	179227	179430	-	HNGIBB_00189		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	179665	179853	+	HNGIBB_00190		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	180065	181603	+	HNGIBB_00191		hypothetical protein	PFAM:PF00270.35, PFAM:PF00271.37
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	182170	183621	-	HNGIBB_00192		putative coniferyl aldehyde dehydrogenase	SO:0001217, UniRef:UniRef50_Q9A777
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	183794	184828	+	HNGIBB_00193		diguanylate cyclase	SO:0001217, UniRef:UniRef50_A0A1B1ACZ4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	184905	185684	+	HNGIBB_00194		2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase	SO:0001217, UniRef:UniRef50_A0A2E7XCJ8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	185709	185978	+	HNGIBB_00195		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	185975	186355	-	HNGIBB_00196	tfoX	TfoX N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ACZ6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	186355	186690	-	HNGIBB_00197		FeS cluster biogenesis domain-containing protein	SO:0001217, UniRef:UniRef50_A0A062UIN8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	186721	187071	-	HNGIBB_00198		MIP18 family-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7C8HNA2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	187078	188307	-	HNGIBB_00199		Cysteine desulfurase	SO:0001217, UniRef:UniRef50_Q9A766
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	188304	189176	-	HNGIBB_00200		SUF system FeS cluster assembly SufBD core domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ACZ2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	189173	189919	-	HNGIBB_00201		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A220W8R9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	189912	190229	-	HNGIBB_00202		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	190205	190690	-	HNGIBB_00203		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	190701	191396	-	HNGIBB_00204		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	191444	192931	-	HNGIBB_00205		ABC transporter-associated protein	SO:0001217, UniRef:UniRef50_A0A0H3MJR8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	192928	194118	-	HNGIBB_00206		Cysteine desulfurase	SO:0001217, UniRef:UniRef50_A0A6I6MQP0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	194123	194566	-	HNGIBB_00207		Rrf2 family transcriptional regulator	SO:0001217, UniRef:UniRef50_V4Q3Q5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	194724	195410	+	HNGIBB_00208		Xaa-Pro dipeptidyl-peptidase-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1H9FPE6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	195411	196184	-	HNGIBB_00209		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	196465	197316	-	HNGIBB_00210		Release factor glutamine methyltransferase	SO:0001217, UniRef:UniRef50_Q9A9T7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	197313	198395	-	HNGIBB_00211		Peptide chain release factor 1	SO:0001217, UniRef:UniRef50_A0AAE3J158
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	198399	198815	-	HNGIBB_00212		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	198819	199946	-	HNGIBB_00213		4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)	SO:0001217, UniRef:UniRef50_Q9A9W0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	200017	200856	-	HNGIBB_00214		Cytoskeleton protein RodZ-like C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AMT6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	200968	203229	-	HNGIBB_00215		Phosphoenolpyruvate-protein phosphotransferase	SO:0001217, UniRef:UniRef50_A0A9E2HHI3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	203259	204521	-	HNGIBB_00216		Aspartokinase	SO:0001217, UniRef:UniRef50_H7C6R8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	204627	205463	+	HNGIBB_00217		Ubiquinone biosynthesis O-methyltransferase	SO:0001217, UniRef:UniRef50_A0A1B1AMW8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	205460	205885	-	HNGIBB_00218		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	205882	206709	-	HNGIBB_00219		(R)-stereoselective amidase	SO:0001217, UniRef:UniRef50_A0A6I6MV67
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	206709	206966	-	HNGIBB_00220		Glutaredoxin	SO:0001217, UniRef:UniRef50_A0A109L8U7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	206982	207743	-	HNGIBB_00221		Amidophosphoribosyltransferase	SO:0001217, UniRef:UniRef50_A0A2W4X7E5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	207781	208620	+	HNGIBB_00222		Malonyl-[acyl-carrier protein] O-methyltransferase	SO:0001217, UniRef:UniRef50_A0A2P2EAK4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	208617	209225	-	HNGIBB_00223		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AMS6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	209222	209782	-	HNGIBB_00224		3-demethoxyubiquinol 3-hydroxylase	SO:0001217, UniRef:UniRef50_V4QBQ9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	209779	210276	-	HNGIBB_00225	dsbI	Putative protein-disulfide oxidoreductase DsbI	SO:0001217, UniRef:UniRef50_A0A1B1AMT7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	210329	210916	-	HNGIBB_00226		VTT domain-containing protein	SO:0001217, UniRef:UniRef50_V4NMZ4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	211036	211120	-	HNGIBB_00227	trnL	tRNA-Leu(caa)	SO:0000264
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	211244	212683	+	HNGIBB_00228		Anion transporter	SO:0001217, UniRef:UniRef50_A0A1B1AMQ9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	212794	213735	-	HNGIBB_00229		Glutathione synthetase	SO:0001217, UniRef:UniRef50_A0A1B1AMR1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	213732	213929	-	HNGIBB_00230		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	213929	215308	-	HNGIBB_00231		Phospho-2-dehydro-3-deoxyheptonate aldolase	SO:0001217, UniRef:UniRef50_A0A3N6HPT0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	215320	216657	-	HNGIBB_00232		hypothetical protein	PFAM:PF13194.11, SO:0001217, UniRef:UniRef50_A0A1B1AMU9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	217008	217868	+	HNGIBB_00233		hypothetical protein	PFAM:PF01656.29, PFAM:PF09140.17, PFAM:PF13614.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	217865	218278	+	HNGIBB_00234		DUF1018 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AMR7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	218328	218801	+	HNGIBB_00235	msrB	Peptide methionine sulfoxide reductase MsrB	SO:0001217, UniRef:UniRef50_Q9A6B1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	218798	219019	-	HNGIBB_00236		Inositol monophosphatase	SO:0001217, UniRef:UniRef50_A0A941PHL3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	219234	219977	+	HNGIBB_00237		Aspartate/glutamate leucyltransferase	SO:0001217, UniRef:UniRef50_Q9A7Z5
