#Annotated with Bakta v1.12.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	378687	379238	+	HNGIBB_00394	19.6	5.6	PF00805.28|Pentapeptide, PF13576.12|Pentapeptide_3, PF13599.12|Pentapeptide_4	PFAM:PF00805.28, PFAM:PF13576.12, PFAM:PF13599.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	381328	381579	+	HNGIBB_00396	9.0	9.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	382215	383171	+	HNGIBB_00398	33.6	4.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	386523	386774	-	HNGIBB_00401	9.3	5.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	394108	394416	-	HNGIBB_00408	10.7	4.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	394503	396308	-	HNGIBB_00409	65.2	5.1	PF00753.33|Lactamase_B, PF01590.32|GAF, PF12706.13|Lactamase_B_2, PF13185.12|GAF_2	PFAM:PF00753.33, PFAM:PF01590.32, PFAM:PF12706.13, PFAM:PF13185.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	397281	397412	+	HNGIBB_00411	4.3	10.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	397965	398261	-	HNGIBB_00413	10.3	4.8	PF11720.13|Inhibitor_I78	PFAM:PF11720.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	398962	399288	-	HNGIBB_00416	11.9	6.5	PF11720.13|Inhibitor_I78	PFAM:PF11720.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	409109	409453	-	HNGIBB_00425	13.1	7.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	411056	411373	+	HNGIBB_00428	10.9	10.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	415432	415770	-	HNGIBB_00434	12.3	4.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	416752	417435	-	HNGIBB_00436	24.4	6.8	PF03544.19|TonB_C	PFAM:PF03544.19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	425192	425680	+	HNGIBB_00445	18.5	4.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	425677	425955	-	HNGIBB_00446	10.7	8.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	426895	427623	-	HNGIBB_00449	26.8	8.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	429167	430123	-	HNGIBB_00451	34.6	5.6	PF00753.33|Lactamase_B	PFAM:PF00753.33
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	434842	435609	+	HNGIBB_00456	28.4	6.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	435684	436373	+	HNGIBB_00457	24.8	4.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	437018	437743	+	HNGIBB_00459	25.9	5.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	442222	442611	-	HNGIBB_00464	13.1	5.5		SO:0001217, UniRef:UniRef50_A0A1B1AE22
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	443648	443956	-	HNGIBB_00467	10.3	11.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	444469	444867	-	HNGIBB_00469	14.3	5.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	445930	446382	+	HNGIBB_00472	16.6	5.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	446842	447324	+	HNGIBB_00474	18.2	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	465642	466526	-	HNGIBB_00492	29.9	6.0	PF00106.31|adh_short, PF13561.12|adh_short_C2	PFAM:PF00106.31, PFAM:PF13561.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	471243	472502	+	HNGIBB_00498	45.9	9.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	472495	473646	+	HNGIBB_00499	41.7	6.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	473643	474773	+	HNGIBB_00500	41.4	8.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	475926	476669	+	HNGIBB_00502	26.3	9.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	478451	478645	+	HNGIBB_00504	7.0	9.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	478713	480560	+	HNGIBB_00505	67.4	6.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	480946	481401	-	HNGIBB_00506	16.3	7.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	482698	482937	+	HNGIBB_00508	8.8	8.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	484245	484622	-	HNGIBB_00510	13.9	4.5	PF00903.31|Glyoxalase	PFAM:PF00903.31
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	486626	487078	+	HNGIBB_00513	16.5	5.5	PF06445.20|GyrI-like	PFAM:PF06445.20
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	487776	488816	-	HNGIBB_00515	37.1	6.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	489063	489386	+	HNGIBB_00516	12.4	4.4	PF08755.16|YccV-like	PFAM:PF08755.16
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	499044	499475	+	HNGIBB_00524	15.0	4.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	501199	501519	-	HNGIBB_00527	10.9	5.0		SO:0001217, UniRef:UniRef50_A0A6I6MQ56
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	505893	506330	+	HNGIBB_00533	16.4	6.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	508484	509173	+	HNGIBB_00535	24.6	9.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	511083	511466	+	HNGIBB_00537	13.4	5.1	PF00903.31|Glyoxalase	PFAM:PF00903.31
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	511471	512724	-	HNGIBB_00538	46.3	4.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	513844	514026	-	HNGIBB_00540	6.6	11.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	522266	522994	+	HNGIBB_00547	26.7	5.5	PF00196.25|GerE, PF03472.21|Autoind_bind	PFAM:PF00196.25, PFAM:PF03472.21
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	523232	524305	+	HNGIBB_00548	38.8	5.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	526701	526886	-	HNGIBB_00551	7.1	11.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	529396	529962	+	HNGIBB_00554	21.7	5.7		SO:0001217, UniRef:UniRef50_C6XIN6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	530019	532616	+	HNGIBB_00555	96.2	5.4	PF01433.26|Peptidase_M1, PF11940.14|DUF3458, PF17432.8|DUF3458_C, PF17900.6|Peptidase_M1_N	PFAM:PF01433.26, PFAM:PF11940.14, PFAM:PF17432.8, PFAM:PF17900.6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	535837	536247	-	HNGIBB_00558	14.7	4.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	536844	537245	-	HNGIBB_00560	14.6	5.6	PF00036.39|EF-hand_1, PF00404.24|Dockerin_1, PF10591.15|SPARC_Ca_bdg, PF13202.12|EF-hand_5, PF13405.12|EF-hand_6, PF13499.12|EF-hand_7	PFAM:PF00036.39, PFAM:PF00404.24, PFAM:PF10591.15, PFAM:PF13202.12, PFAM:PF13405.12, PFAM:PF13499.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	543909	544304	-	HNGIBB_00565	14.4	5.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	549509	549817	-	HNGIBB_00571	11.2	9.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	550885	551358	-	HNGIBB_00573	16.3	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	555342	555770	+	HNGIBB_00576	14.9	4.5	PF14295.12|PAN_4	PFAM:PF14295.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	558990	559826	+	HNGIBB_00580	30.2	11.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	562629	563375	-	HNGIBB_00584	26.7	9.4	PF20057.4|DUF6456	PFAM:PF20057.4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	567004	567210	-	HNGIBB_00590	7.0	9.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	567382	567993	+	HNGIBB_00591	23.3	7.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	570449	570715	-	HNGIBB_00594	9.2	11.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	573656	573982	-	HNGIBB_00597	10.7	4.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	573979	574359	-	HNGIBB_00598	12.9	10.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	574356	574838	-	HNGIBB_00599	16.2	10.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	575203	575487	-	HNGIBB_00601	9.7	9.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	575484	575948	-	HNGIBB_00602	15.9	9.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	578673	579056	-	HNGIBB_00605	13.2	6.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	579166	579759	-	HNGIBB_00606	21.6	6.7	PF03544.19|TonB_C	PFAM:PF03544.19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	579877	580473	-	HNGIBB_00607	21.0	5.5	PF03544.19|TonB_C	PFAM:PF03544.19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	583269	583583	+	HNGIBB_00612	11.1	5.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	587546	588433	-	HNGIBB_00618	31.3	5.3	PF14534.12|DUF4440	PFAM:PF14534.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	588589	589074	+	HNGIBB_00619	18.1	4.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	589087	589566	+	HNGIBB_00620	17.9	5.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	591357	591842	-	HNGIBB_00622	18.4	4.7	PF00210.30|Ferritin	PFAM:PF00210.30
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	591848	592045	-	HNGIBB_00623	6.6	4.9	PF04324.20|Fer2_BFD	PFAM:PF04324.20
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	592275	592676	+	HNGIBB_00624	14.3	9.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	593226	593966	-	HNGIBB_00626	27.8	5.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	593963	594796	-	HNGIBB_00627	31.0	6.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	596844	597830	-	HNGIBB_00630	34.9	5.1	PF00512.31|HisKA, PF02518.31|HATPase_c	PFAM:PF00512.31, PFAM:PF02518.31
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	597885	598814	-	HNGIBB_00631	34.0	5.0	PF13640.12|2OG-FeII_Oxy_3	PFAM:PF13640.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	598976	599656	+	HNGIBB_00632	25.0	11.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	600857	601315	+	HNGIBB_00634	16.8	7.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	601599	602942	+	HNGIBB_00635	47.4	5.2	PF03734.19|YkuD, PF20142.4|Scaffold	PFAM:PF03734.19, PFAM:PF20142.4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	602998	603567	-	HNGIBB_00636	21.1	5.3		SO:0001217, UniRef:UniRef50_A0A1B1AGH1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	617452	617856	+	HNGIBB_00647	14.7	4.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	619260	619601	-	HNGIBB_00650	12.5	4.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	619680	620192	-	HNGIBB_00651	19.0	5.7	PF13302.13|Acetyltransf_3, PF13508.13|Acetyltransf_7, PF13673.13|Acetyltransf_10	PFAM:PF13302.13, PFAM:PF13508.13, PFAM:PF13673.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	624834	625067	+	HNGIBB_00655	8.0	11.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	625158	625763	+	HNGIBB_00656	22.6	5.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	629328	630641	+	HNGIBB_00660	47.3	5.3	PF04909.20|Amidohydro_2	PFAM:PF04909.20
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	631232	632539	-	HNGIBB_00662	46.9	6.4	PF00112.29|Peptidase_C1	PFAM:PF00112.29
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	632681	633283	+	HNGIBB_00663	20.2	4.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	638382	638480	+	HNGIBB_00668	3.7	8.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	639844	640254	+	HNGIBB_00671	14.5	5.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	644202	644798	+	HNGIBB_00679	21.5	6.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	644791	645705	+	HNGIBB_00680	33.4	7.1	PF01656.29|CbiA, PF06564.18|CBP_BcsQ, PF09140.17|MipZ, PF13614.12|AAA_31	PFAM:PF01656.29, PFAM:PF06564.18, PFAM:PF09140.17, PFAM:PF13614.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	645702	646067	+	HNGIBB_00681	13.4	9.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	646084	646509	-	HNGIBB_00682	15.6	5.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	647151	647852	-	HNGIBB_00684	26.0	4.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	657882	658523	+	HNGIBB_00693	23.1	9.0	PF00440.29|TetR_N, PF14246.11|TetR_C_7	PFAM:PF00440.29, PFAM:PF14246.11
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	658526	658894	-	HNGIBB_00694	13.6	5.4	PF01588.26|tRNA_bind	PFAM:PF01588.26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	658910	659155	-	HNGIBB_00695	8.8	4.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	660892	661269	-	HNGIBB_00698	13.5	7.0	PF13670.12|PepSY_2	PFAM:PF13670.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	661395	661724	+	HNGIBB_00699	11.9	4.6	PF03413.25|PepSY	PFAM:PF03413.25
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	662380	663705	+	HNGIBB_00701	46.7	5.8	PF02518.31|HATPase_c	PFAM:PF02518.31
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	663805	663927	-	HNGIBB_00702	4.4	9.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	663954	664046	-	HNGIBB_00703	3.3	8.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	667591	668016	-	HNGIBB_00706	15.1	9.9	PF01047.28|MarR, PF01978.25|TrmB, PF09339.16|HTH_IclR, PF13412.12|HTH_24, PF13463.12|HTH_27	PFAM:PF01047.28, PFAM:PF01978.25, PFAM:PF09339.16, PFAM:PF13412.12, PFAM:PF13463.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	668084	668851	-	HNGIBB_00707	28.1	7.7	PF01061.29|ABC2_membrane	PFAM:PF01061.29
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	674317	675003	+	HNGIBB_00713	24.2	6.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	681052	682404	+	HNGIBB_00721	48.4	5.3	PF01292.26|Ni_hydr_CYTB, PF04264.18|YceI	PFAM:PF01292.26, PFAM:PF04264.18
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	684897	685040	+	HNGIBB_00724	5.1	12.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	685182	685589	-	HNGIBB_00725	14.7	5.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	686019	686702	-	HNGIBB_00727	24.3	8.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	686806	687024	+	HNGIBB_00728	8.0	6.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	687024	687413	+	HNGIBB_00729	13.8	10.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	689848	690456	+	HNGIBB_00732	22.4	4.5	PF07377.18|DUF1493	PFAM:PF07377.18
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	691601	692188	-	HNGIBB_00735	19.3	7.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	693898	694539	-	HNGIBB_00738	22.6	4.4	PF11604.15|CusF_Ec	PFAM:PF11604.15
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	698281	699135	+	HNGIBB_00742	32.1	5.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	700085	700525	+	HNGIBB_00744	15.6	10.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	701114	701590	+	HNGIBB_00746	18.6	5.2	PF19780.4|DUF6265	PFAM:PF19780.4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	715145	715729	-	HNGIBB_00760	22.0	7.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	716645	717529	-	HNGIBB_00762	31.7	5.3	PF00561.26|Abhydrolase_1, PF00756.26|Esterase, PF12146.15|Hydrolase_4, PF12697.13|Abhydrolase_6	PFAM:PF00561.26, PFAM:PF00756.26, PFAM:PF12146.15, PFAM:PF12697.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	717592	718032	-	HNGIBB_00763	15.8	7.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	718252	718659	-	HNGIBB_00765	15.2	8.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	718669	718860	-	HNGIBB_00766	6.3	10.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	719543	720316	+	HNGIBB_00768	29.4	8.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	721650	722024	+	HNGIBB_00770	13.2	7.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	726726	726989	-	HNGIBB_00774	9.3	10.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	728239	728385	-	HNGIBB_00777	5.3	10.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	741980	742738	+	HNGIBB_00788	26.9	4.1	PF13609.12|Porin_4	PFAM:PF13609.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	742781	743416	-	HNGIBB_00789	23.8	9.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	743517	744284	+	HNGIBB_00790	28.3	5.4	PF04452.19|Methyltrans_RNA	PFAM:PF04452.19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	745712	746716	-	HNGIBB_00792	36.0	5.2	PF00144.29|Beta-lactamase	PFAM:PF00144.29
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	749895	750518	+	HNGIBB_00795	23.6	9.6	PF00730.31|HhH-GPD	PFAM:PF00730.31
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	753913	754332	-	HNGIBB_00802	14.7	8.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	755058	755249	-	HNGIBB_00804	6.7	6.0		
