# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	124394	125212	-	HNGIBB_00132	318.0	1.0e-107	0.974	0.889	0.558	UniRef:UniRef50_B4RAW2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	125209	126000	-	HNGIBB_00133	285.0	4.3e-95	0.981	0.925	0.566	UniRef:UniRef50_V4NR50
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	125997	126992	-	HNGIBB_00134	484.0	3.9e-171	1.0	0.917	0.761	UniRef:UniRef50_A0A1B1AD60
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	127001	128191	-	HNGIBB_00135	418.0	2.3e-143	0.884	0.877	0.597	UniRef:UniRef50_A0A6I6MJ27
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	128278	129483	-	HNGIBB_00136	574.0	5.7e-205	1.007	1.015	0.767	UniRef:UniRef50_A0A954B3P1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	129639	129728	+	HNGIBB_00137	89.2	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	129746	130693	+	HNGIBB_00138	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	130690	131334	-	HNGIBB_00139	323.0	2.3e-111	1.019	0.905	0.766	UniRef:UniRef50_P0C7I8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	131334	132041	-	HNGIBB_00140	317.0	3.2e-108	0.974	0.902	0.699	UniRef:UniRef50_A0A1X6YD55
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	132454	133560	-	HNGIBB_00141	459.0	1.6e-159	1.005	0.853	0.605	UniRef:UniRef50_A0A7S6N6S2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	133659	134927	+	HNGIBB_00142	488.0	8.1e-170	1.031	0.993	0.623	UniRef:UniRef50_A0A953C2N2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	134932	138423	-	HNGIBB_00143	1326.0	0.0	0.979	0.901	0.603	UniRef:UniRef50_A0A679KGF0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	138423	138689	-	HNGIBB_00144	97.8	1.7e-26	0.920	0.942	0.593	UniRef:UniRef50_A0A059DTP0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	138782	140884	+	HNGIBB_00145	1144.0	0.0	0.980	0.928	0.834	UniRef:UniRef50_Q0APK8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	140929	141723	+	HNGIBB_00146	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	141800	143053	+	HNGIBB_00147	440.0	4.6e-151	0.894	0.848	0.595	UniRef:UniRef50_A0A2Z4UI56
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	143107	143967	+	HNGIBB_00148	306.0	1.6e-102	0.990	0.893	0.558	UniRef:UniRef50_A0A2E7EZW3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	144004	144098	+	HNGIBB_00149	16.6	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	144126	144202	+	HNGIBB_00150	85.9	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	145223	145705	+	HNGIBB_00151	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	145690	147003	+	HNGIBB_00152	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	147020	148375	+	HNGIBB_00153	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	148514	148720	+	HNGIBB_00154	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	148921	149673	-	HNGIBB_00155	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	150134	151105	+	HNGIBB_00156	450.0	9.8e-158	0.972	0.846	0.685	UniRef:UniRef50_A0A0S3TXJ1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	151122	151406	-	HNGIBB_00157	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	151545	151679	+	HNGIBB_00158	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	151871	152278	-	HNGIBB_00159	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	152275	152664	-	HNGIBB_00160	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	152661	152873	-	HNGIBB_00161	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	152870	153487	-	HNGIBB_00162	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	153472	153927	-	HNGIBB_00163	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	154318	157029	-	HNGIBB_00164	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	157026	157232	-	HNGIBB_00165	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	157445	158671	-	HNGIBB_00166	517.0	7.1e-182	0.973	0.947	0.615	UniRef:UniRef50_A0A1L3ZTL2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	158884	159189	-	HNGIBB_00167	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	159285	159554	-	HNGIBB_00168	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	159704	162103	-	HNGIBB_00169	994.0	0.0	0.985	0.875	0.639	UniRef:UniRef50_A0A238JUR7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	162355	163890	-	HNGIBB_00170	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	163944	165212	-	HNGIBB_00171	565.0	3.6e-200	0.962	0.885	0.692	UniRef:UniRef50_Q1QVW2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	165504	166292	-	HNGIBB_00172	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	166399	167301	-	HNGIBB_00173	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	167427	168068	-	HNGIBB_00174	223.0	8.0e-72	1.014	0.882	0.532	UniRef:UniRef50_A0A077AVA4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	168179	169561	-	HNGIBB_00175	477.0	6.3e-164	1.013	0.917	0.543	UniRef:UniRef50_A0A328BQ87
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	169822	169906	-	HNGIBB_00176	76.3	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	169962	170645	-	HNGIBB_00177	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	170718	172196	-	HNGIBB_00178	625.0	4.1e-222	0.984	0.972	0.686	UniRef:UniRef50_A0A6I6MP06
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	172193	172765	-	HNGIBB_00179	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	172949	173287	+	HNGIBB_00180	155.0	4.7e-48	1.018	0.809	0.675	UniRef:UniRef50_A0A2D4VJR3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	173384	174787	+	HNGIBB_00181	598.0	3.5e-211	0.994	0.885	0.627	UniRef:UniRef50_P05457
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	174861	175241	-	HNGIBB_00182	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	175357	175836	-	HNGIBB_00183	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	176076	178115	+	HNGIBB_00184	835.0	5.5e-299	0.979	0.993	0.638	UniRef:UniRef50_A0A0G9MQP2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	178119	178325	-	HNGIBB_00185	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	178322	178753	-	HNGIBB_00186	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	178811	179005	-	HNGIBB_00187	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	179002	179211	-	HNGIBB_00188	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	179227	179430	-	HNGIBB_00189	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	179665	179853	+	HNGIBB_00190	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	180065	181603	+	HNGIBB_00191	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	182170	183621	-	HNGIBB_00192	615.0	8.0e-218	1.002	0.949	0.634	UniRef:UniRef50_Q9A777
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	183794	184828	+	HNGIBB_00193	543.0	2.3e-194	1.0	0.980	0.802	UniRef:UniRef50_A0A1B1ACZ4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	184905	185684	+	HNGIBB_00194	278.0	3.9e-92	1.008	0.903	0.571	UniRef:UniRef50_A0A2E7XCJ8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	185709	185978	+	HNGIBB_00195	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	185975	186355	-	HNGIBB_00196	203.0	8.9e-67	0.929	0.801	0.829	UniRef:UniRef50_A0A1B1ACZ6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	186355	186690	-	HNGIBB_00197	139.0	5.9e-42	0.982	0.826	0.633	UniRef:UniRef50_A0A062UIN8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	186721	187071	-	HNGIBB_00198	151.0	6.3e-47	0.879	0.864	0.735	UniRef:UniRef50_A0A7C8HNA2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	187078	188307	-	HNGIBB_00199	505.0	1.1e-176	0.978	0.870	0.625	UniRef:UniRef50_Q9A766
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	188304	189176	-	HNGIBB_00200	325.0	2.0e-109	1.041	0.893	0.599	UniRef:UniRef50_A0A1B1ACZ2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	189173	189919	-	HNGIBB_00201	291.0	1.7e-97	1.121	0.933	0.550	UniRef:UniRef50_A0A220W8R9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	189912	190229	-	HNGIBB_00202	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	190205	190690	-	HNGIBB_00203	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	190701	191396	-	HNGIBB_00204	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	191444	192931	-	HNGIBB_00205	704.0	2.8e-253	0.982	1.002	0.735	UniRef:UniRef50_A0A0H3MJR8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	192928	194118	-	HNGIBB_00206	591.0	1.1e-211	1.0	1.005	0.816	UniRef:UniRef50_A0A6I6MQP0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	194123	194566	-	HNGIBB_00207	143.0	2.6e-42	1.041	0.818	0.510	UniRef:UniRef50_V4Q3Q5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	194724	195410	+	HNGIBB_00208	259.0	4.3e-86	0.947	0.908	0.532	UniRef:UniRef50_A0A1H9FPE6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	195411	196184	-	HNGIBB_00209	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	196465	197316	-	HNGIBB_00210	254.0	7.1e-82	0.982	0.855	0.500	UniRef:UniRef50_Q9A9T7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	197313	198395	-	HNGIBB_00211	376.0	2.9e-127	0.967	0.827	0.589	UniRef:UniRef50_A0AAE3J158
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	198399	198815	-	HNGIBB_00212	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	198819	199946	-	HNGIBB_00213	491.0	3.0e-172	0.971	0.869	0.684	UniRef:UniRef50_Q9A9W0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	200017	200856	-	HNGIBB_00214	483.0	8.9e-173	1.0	0.982	0.875	UniRef:UniRef50_A0A1B1AMT6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	200968	203229	-	HNGIBB_00215	768.0	4.8e-269	0.932	0.850	0.585	UniRef:UniRef50_A0A9E2HHI3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	203259	204521	-	HNGIBB_00216	517.0	1.2e-181	1.010	1.007	0.644	UniRef:UniRef50_H7C6R8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	204627	205463	+	HNGIBB_00217	340.0	9.1e-117	0.996	1.131	0.632	UniRef:UniRef50_A0A1B1AMW8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	205460	205885	-	HNGIBB_00218	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	205882	206709	-	HNGIBB_00219	366.0	1.4e-126	0.996	0.968	0.653	UniRef:UniRef50_A0A6I6MV67
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	206709	206966	-	HNGIBB_00220	106.0	6.8e-30	0.965	0.828	0.585	UniRef:UniRef50_A0A109L8U7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	206982	207743	-	HNGIBB_00221	448.0	7.5e-160	1.0	1.0	0.901	UniRef:UniRef50_A0A2W4X7E5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	207781	208620	+	HNGIBB_00222	269.0	5.2e-88	1.043	0.933	0.526	UniRef:UniRef50_A0A2P2EAK4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	208617	209225	-	HNGIBB_00223	227.0	4.8e-74	0.980	0.908	0.571	UniRef:UniRef50_A0A1B1AMS6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	209222	209782	-	HNGIBB_00224	191.0	3.1e-60	0.968	0.882	0.550	UniRef:UniRef50_V4QBQ9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	209779	210276	-	HNGIBB_00225	200.0	9.0e-65	0.988	0.988	0.632	UniRef:UniRef50_A0A1B1AMT7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	210329	210916	-	HNGIBB_00226	183.0	1.0e-56	0.959	0.858	0.524	UniRef:UniRef50_V4NMZ4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	211036	211120	-	HNGIBB_00227	76.7	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	211244	212683	+	HNGIBB_00228	627.0	1.5e-222	0.956	0.895	0.716	UniRef:UniRef50_A0A1B1AMQ9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	212794	213735	-	HNGIBB_00229	362.0	8.7e-124	0.984	0.975	0.614	UniRef:UniRef50_A0A1B1AMR1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	213732	213929	-	HNGIBB_00230	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	213929	215308	-	HNGIBB_00231	620.0	7.5e-220	1.002	0.865	0.643	UniRef:UniRef50_A0A3N6HPT0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	215320	216657	-	HNGIBB_00232	638.0	1.9e-228	1.0	0.980	0.782	UniRef:UniRef50_A0A1B1AMU9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	217008	217868	+	HNGIBB_00233	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	217865	218278	+	HNGIBB_00234	149.0	1.5e-45	1.007	1.007	0.645	UniRef:UniRef50_A0A1B1AMR7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	218328	218801	+	HNGIBB_00235	198.0	6.8e-64	0.962	0.825	0.616	UniRef:UniRef50_Q9A6B1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	218798	219019	-	HNGIBB_00236	102.0	1.4e-28	0.986	0.960	0.722	UniRef:UniRef50_A0A941PHL3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	219234	219977	+	HNGIBB_00237	283.0	2.3e-94	0.972	0.842	0.588	UniRef:UniRef50_Q9A7Z5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	220092	220580	+	HNGIBB_00238	209.0	3.9e-68	0.957	0.928	0.632	UniRef:UniRef50_A0A1B1AMU8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	220577	221119	-	HNGIBB_00239	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	221217	222026	-	HNGIBB_00240	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	222029	222550	-	HNGIBB_00241	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	222658	223137	-	HNGIBB_00242	156.0	2.5e-47	0.925	0.808	0.558	UniRef:UniRef50_A0A6I6MM02
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	223297	223761	-	HNGIBB_00243	140.0	3.3e-41	1.032	0.874	0.509	UniRef:UniRef50_A0A0P0MB60
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	224102	225634	-	HNGIBB_00244	643.0	2.1e-228	0.994	0.968	0.639	UniRef:UniRef50_Q57079
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	225753	226292	-	HNGIBB_00245	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	226289	226858	-	HNGIBB_00246	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	226927	227688	-	HNGIBB_00247	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	227747	229231	-	HNGIBB_00248	506.0	2.1e-173	0.984	0.810	0.531	UniRef:UniRef50_A0A954B4H8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	229228	229956	-	HNGIBB_00249	234.0	2.2e-75	0.950	0.885	0.557	UniRef:UniRef50_A0A1B1AMQ7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	230014	231813	-	HNGIBB_00250	446.0	3.0e-148	0.992	0.982	0.574	UniRef:UniRef50_A0A2W4Z4E1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	231810	232805	-	HNGIBB_00251	347.0	1.9e-117	1.003	0.988	0.533	UniRef:UniRef50_A0A2P2EBP0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	232802	233161	-	HNGIBB_00252	122.0	7.7e-35	1.042	0.867	0.589	UniRef:UniRef50_D9QGP8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	233158	233682	-	HNGIBB_00253	226.0	1.6e-74	1.006	1.0	0.691	UniRef:UniRef50_A0A9D7DGC0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	233727	234458	-	HNGIBB_00254	231.0	1.6e-74	0.979	0.933	0.555	UniRef:UniRef50_A0A059DZ62
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	234455	235861	-	HNGIBB_00255	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	235942	237252	-	HNGIBB_00256	557.0	6.8e-197	0.970	0.961	0.671	UniRef:UniRef50_A0A238L2Y4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	237287	237697	+	HNGIBB_00257	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	238261	238590	+	HNGIBB_00258	127.0	2.0e-37	0.963	0.868	0.590	UniRef:UniRef50_I4WK85
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	238598	239731	+	HNGIBB_00259	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	239788	240216	-	HNGIBB_00260	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	240213	241256	-	HNGIBB_00261	484.0	7.0e-171	1.032	0.994	0.813	UniRef:UniRef50_A0A537RM18
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	241266	241838	-	HNGIBB_00262	213.0	1.2e-68	1.047	0.966	0.608	UniRef:UniRef50_Q2NBA1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	241893	244133	-	HNGIBB_00263	860.0	1.7e-305	1.058	0.979	0.587	UniRef:UniRef50_A0A1M7TXD8
