gene	start	stop	strand	contig	score	partial	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
SRR35808900_ctg3305_CDS_0059	31109	30618	-	SRR35808900_ctg3305	29.7	00	99	121.0	0.418	2.024e-33	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	99	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808900_ctg3305_CDS_0060	32084	31110	-	SRR35808900_ctg3305	101.2	00	6121	341.0	0.554	1.127e-106	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	6121	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808900_ctg3305_CDS_0061	32458	32081	-	SRR35808900_ctg3305	29.4	00	4470	46.0	0.253	5.139e-08	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	4470	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ff59f5	acyl-CoA N-acyltransferase	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808900_ctg3305_CDS_0062	34365	32458	-	SRR35808900_ctg3305	158.5	00	5107	290.0	0.3	1.6080000000000001e-84	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	5107	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#f35f49	amidase	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808900_ctg3305_CDS_0063	35060	34362	-	SRR35808900_ctg3305	60.2	00	6013	139.0	0.385	4.067e-39	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	6013	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808900_ctg3305_CDS_0064	35780	35061	-	SRR35808900_ctg3305	82.9	00	20268	133.0	0.357	1.634e-36	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	20268	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808900_ctg3305_CDS_0065	36108	35815	-	SRR35808900_ctg3305	8.7	00	99	87.0	0.482	8.043999999999999e-22	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	99	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808900_ctg3305_CDS_0066	36895	36383	-	SRR35808900_ctg3305	73.8	00	29386	83.0	0.324	6.953000000000001e-20	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	29386	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808900_ctg3305_CDS_0067	37931	36909	-	SRR35808900_ctg3305	141.1	00	9953	213.0	0.378	2.126e-62	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	9953	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808900_ctg3305_CDS_0068	39133	37955	-	SRR35808900_ctg3305	126.6	00	25516	106.0	0.236	1.342e-25	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	25516	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808900_ctg3305_CDS_0069	39199	39351	+	SRR35808900_ctg3305	7.3	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808900_ctg3305_CDS_0070	39664	39344	-	SRR35808900_ctg3305	11.7	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808900_ctg3305_CDS_0071	40122	39661	-	SRR35808900_ctg3305	49.6	00	9732	84.0	0.32	5.2970000000000005e-20	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	9732	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808900_ctg3305_CDS_0072	41348	40122	-	SRR35808900_ctg3305	171.2	01	12082	173.0	0.352	1.08e-45	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	12082	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0001	1068	1	-	SRR35808553_ctg921|provirus_684962_730295	173.4	00	1	85.0	0.217	4.472e-19	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	1	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0002	1339	1070	-	SRR35808553_ctg921|provirus_684962_730295	20.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0003	1785	1339	-	SRR35808553_ctg921|provirus_684962_730295	90.5	00	17260	51.0	0.26	1.343e-09	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	17260	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0004	1965	1795	-	SRR35808553_ctg921|provirus_684962_730295	-1.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0005	2633	1962	-	SRR35808553_ctg921|provirus_684962_730295	79.8	00	874	216.0	0.511	2.479e-64	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	874	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0006	3067	2630	-	SRR35808553_ctg921|provirus_684962_730295	62.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0007	4917	3067	-	SRR35808553_ctg921|provirus_684962_730295	262.3	00	32684	358.0	0.745	8.326e-114	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	32684	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0008	5848	5192	-	SRR35808553_ctg921|provirus_684962_730295	23.2	00	38675	39.0	0.383	7.918e-06	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	38675	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0009	7677	5848	-	SRR35808553_ctg921|provirus_684962_730295	324.3	00	1499	53.0	0.269	4.69e-09	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	1499	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0010	8368	7682	-	SRR35808553_ctg921|provirus_684962_730295	120.3	00	6576	168.0	0.507	5.114e-48	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	6576	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0011	9633	8605	-	SRR35808553_ctg921|provirus_684962_730295	103.1	00	561	139.0	0.368	1.722e-37	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	561	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ffdf59	RecT-like ssDNA annealing protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0012	10466	9645	-	SRR35808553_ctg921|provirus_684962_730295	145.7	00	69	52.0	0.19	7.724e-09	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	69	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ffdf59	exonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0013	10717	10463	-	SRR35808553_ctg921|provirus_684962_730295	31.7	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0014	10823	10710	-	SRR35808553_ctg921|provirus_684962_730295	16.2	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0015	11125	10820	-	SRR35808553_ctg921|provirus_684962_730295	8.2	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0016	11241	11125	-	SRR35808553_ctg921|provirus_684962_730295	9.3	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0017	11627	11238	-	SRR35808553_ctg921|provirus_684962_730295	54.1	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0018	11959	11624	-	SRR35808553_ctg921|provirus_684962_730295	71.6	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0019	12256	12519	+	SRR35808553_ctg921|provirus_684962_730295	15.2	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0020	12811	12584	-	SRR35808553_ctg921|provirus_684962_730295	28.6	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0021	13224	12808	-	SRR35808553_ctg921|provirus_684962_730295	24.6	00	8809	126.0	0.517	1.731e-35	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	8809	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0022	13433	13227	-	SRR35808553_ctg921|provirus_684962_730295	17.8	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0023	14113	13478	-	SRR35808553_ctg921|provirus_684962_730295	26.4	00	4	94.0	0.295	1.1669999999999999e-23	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	4	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0024	14233	14466	+	SRR35808553_ctg921|provirus_684962_730295	26.1	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0025	14675	15031	+	SRR35808553_ctg921|provirus_684962_730295	17.4	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0026	15028	15156	+	SRR35808553_ctg921|provirus_684962_730295	14.1	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0027	15153	17696	+	SRR35808553_ctg921|provirus_684962_730295	462.7	00	67	89.0	0.214	4.002e-21	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	67	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#838383	DNA methyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0028	17693	17809	+	SRR35808553_ctg921|provirus_684962_730295	3.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0029	17809	18645	+	SRR35808553_ctg921|provirus_684962_730295	61.7	00	2509	122.0	0.454	2.938e-32	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	2509	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0030	18635	20026	+	SRR35808553_ctg921|provirus_684962_730295	230.7	00	19	320.0	0.425	1.468e-97	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	19	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ffdf59	DnaB-like replicative helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0031	20248	20676	+	SRR35808553_ctg921|provirus_684962_730295	46.8	00	140	130.0	0.491	6.4889999999999995e-37	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	140	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ffdf59	RusA-like Holliday junction resolvase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0032	20676	21251	+	SRR35808553_ctg921|provirus_684962_730295	62.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0033	21455	22009	+	SRR35808553_ctg921|provirus_684962_730295	102.1	00	51	71.0	0.502	1.783e-16	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	51	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0034	22012	23472	+	SRR35808553_ctg921|provirus_684962_730295	266.6	00	38	376.0	0.443	9.281000000000001e-116	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	38	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0035	23478	24986	+	SRR35808553_ctg921|provirus_684962_730295	252.2	00	12751	349.0	0.551	1.081e-108	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	12751	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0036	25012	25665	+	SRR35808553_ctg921|provirus_684962_730295	79.8	00	324	146.0	0.417	2.147e-40	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	324	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0037	25676	28129	+	SRR35808553_ctg921|provirus_684962_730295	179.9	00	20877	53.0	0.355	2.023e-08	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	20877	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0038	28176	29483	+	SRR35808553_ctg921|provirus_684962_730295	231.1	00	1961	341.0	0.447	1.16e-104	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	1961	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0039	29500	29991	+	SRR35808553_ctg921|provirus_684962_730295	104.3	00	563	83.0	0.321	1.7780000000000003e-20	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	563	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808553_ctg921|provirus_684962_730295_CDS_0040	30006	31067	+	SRR35808553_ctg921|provirus_684962_730295	219.4	00	264	152.0	0.307	1.429e-41	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	264	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
